spatial_cell,archetype_id,archetype_name,lifecycle_state,hotspot_text,mean_poi,cis,propagation_score,enforcement_failure_index,final_priority_score,forecast_next_poi,pred_high_risk_prob
cell_12.964_77.644,0,Junction Choke Points,Stable,Spatial Cell cell_12.964_77.644. Archetype: Junction Choke Points. Lifecycle State: Stable. Average Parking Impact Score 1.48. Congestion Impact Score 63.54. Propagation Score 76.16. Enforcement Failure Index 54.15. Priority Score 67.41. Recommended Action: Immediate patrol + tow readiness.,1.4759065198095778,63.54145342886387,76.16427840327533,54.1489252814739,67.41141248720574,1.4759065198095778,0.0
cell_12.964_77.702,2,Commercial Arteries,Stable,Spatial Cell cell_12.964_77.702. Archetype: Commercial Arteries. Lifecycle State: Stable. Average Parking Impact Score 1.54. Congestion Impact Score 72.35. Propagation Score 79.35. Enforcement Failure Index 65.42. Priority Score 70.03. Recommended Action: Tow deployment + parking restriction checks.,1.5402981782197953,72.34870777891504,79.35005117707267,65.42041965199591,70.02597236438076,1.5402981782197953,0.0
cell_12.964_77.711,2,Commercial Arteries,Stable,Spatial Cell cell_12.964_77.711. Archetype: Commercial Arteries. Lifecycle State: Stable. Average Parking Impact Score 1.16. Congestion Impact Score 57.31. Propagation Score 58.27. Enforcement Failure Index 55.74. Priority Score 55.67. Recommended Action: Tow deployment + parking restriction checks.,1.1590349652812755,57.310324974411465,58.26509723643808,55.73925281473899,55.67068833162743,1.1590349652812755,0.0
cell_12.964_77.713,2,Commercial Arteries,Stable,Spatial Cell cell_12.964_77.713. Archetype: Commercial Arteries. Lifecycle State: Stable. Average Parking Impact Score 1.16. Congestion Impact Score 57.32. Propagation Score 58.30. Enforcement Failure Index 55.75. Priority Score 55.68. Recommended Action: Tow deployment + parking restriction checks.,1.1590349652812755,57.323119242579324,58.30348004094166,55.75076765609007,55.68143551688844,1.1590349652812755,0.0
cell_12.964_77.714,4,Freight Obstruction Corridors,Stable,Spatial Cell cell_12.964_77.714. Archetype: Freight Obstruction Corridors. Lifecycle State: Stable. Average Parking Impact Score 0.90. Congestion Impact Score 42.25. Propagation Score 38.14. Enforcement Failure Index 46.68. Priority Score 45.87. Recommended Action: Heavy-vehicle enforcement + loading control.,0.8993090531450396,42.24955220061413,38.139713408393035,46.679887410440124,45.86583418628455,0.8993090531450396,0.0
cell_12.964_77.716,2,Commercial Arteries,Stable,Spatial Cell cell_12.964_77.716. Archetype: Commercial Arteries. Lifecycle State: Stable. Average Parking Impact Score 1.68. Congestion Impact Score 75.62. Propagation Score 84.34. Enforcement Failure Index 67.70. Priority Score 71.24. Recommended Action: Tow deployment + parking restriction checks.,1.6815190531099742,75.61956243602866,84.33981576253838,67.70010235414536,71.23771750255884,1.6815190531099742,0.0
cell_12.964_77.717,2,Commercial Arteries,Stable,Spatial Cell cell_12.964_77.717. Archetype: Commercial Arteries. Lifecycle State: Stable. Average Parking Impact Score 1.41. Congestion Impact Score 72.53. Propagation Score 72.13. Enforcement Failure Index 68.33. Priority Score 69.87. Recommended Action: Tow deployment + parking restriction checks.,1.4128493861453866,72.53486438075744,72.13408393039919,68.32510235414534,69.87175025588536,1.4128493861453866,0.0
cell_12.964_77.718,2,Commercial Arteries,Stable,Spatial Cell cell_12.964_77.718. Archetype: Commercial Arteries. Lifecycle State: Stable. Average Parking Impact Score 2.32. Congestion Impact Score 92.37. Propagation Score 95.97. Enforcement Failure Index 80.20. Priority Score 89.94. Recommended Action: Tow deployment + parking restriction checks.,2.323842088056566,92.36789918116683,95.96980552712385,80.19882292732856,89.93755117707269,4.69393793452457,0.08234429105981458
cell_12.964_77.719,1,Night Spillovers,Stable,Spatial Cell cell_12.964_77.719. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 1.18. Congestion Impact Score 49.58. Propagation Score 60.12. Enforcement Failure Index 46.99. Priority Score 46.52. Recommended Action: Night patrol + camera monitoring.,1.1786549963416462,49.575230296827016,60.120266120777885,46.986949846468775,46.517784032753326,1.1786549963416462,0.0
cell_12.964_77.733,0,Junction Choke Points,Growing,Spatial Cell cell_12.964_77.733. Archetype: Junction Choke Points. Lifecycle State: Growing. Average Parking Impact Score 1.18. Congestion Impact Score 63.75. Propagation Score 59.21. Enforcement Failure Index 66.95. Priority Score 85.76. Recommended Action: Immediate patrol + tow readiness.,1.1763634308265505,63.75415813715455,59.211873080859775,66.94946264073695,85.76376663254861,2.1095803624816654,0.01831158759179687
cell_12.964_77.749,1,Night Spillovers,Stable,Spatial Cell cell_12.964_77.749. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 1.07. Congestion Impact Score 48.58. Propagation Score 53.45. Enforcement Failure Index 48.02. Priority Score 46.64. Recommended Action: Night patrol + camera monitoring.,1.0663001574827395,48.57759723643807,53.454452405322414,48.01650460593654,46.63741044012283,1.0663001574827395,0.0
cell_12.965_77.505,1,Night Spillovers,Stable,Spatial Cell cell_12.965_77.505. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.70. Congestion Impact Score 16.96. Propagation Score 13.87. Enforcement Failure Index 25.54. Priority Score 24.50. Recommended Action: Night patrol + camera monitoring.,0.7026143231082088,16.96168116683726,13.868986693961105,25.539150460593657,24.502686796315253,0.5194401739668137,0.00415620648406735
cell_12.965_77.509,1,Night Spillovers,Stable,Spatial Cell cell_12.965_77.509. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.75. Congestion Impact Score 22.62. Propagation Score 22.54. Enforcement Failure Index 29.25. Priority Score 24.94. Recommended Action: Night patrol + camera monitoring.,0.7537718023763802,22.617067553735925,22.543500511770727,29.25460593654043,24.93590071647902,0.7537718023763802,0.0
cell_12.965_77.534,0,Junction Choke Points,Stable,Spatial Cell cell_12.965_77.534. Archetype: Junction Choke Points. Lifecycle State: Stable. Average Parking Impact Score 1.73. Congestion Impact Score 78.58. Propagation Score 86.07. Enforcement Failure Index 67.65. Priority Score 83.79. Recommended Action: Immediate patrol + tow readiness.,1.7258330759608702,78.58015609007164,86.06704196519959,67.65391504605938,83.78536335721596,1.7258330759608702,0.0
cell_12.965_77.535,0,Junction Choke Points,Stable,Spatial Cell cell_12.965_77.535. Archetype: Junction Choke Points. Lifecycle State: Stable. Average Parking Impact Score 2.07. Congestion Impact Score 89.56. Propagation Score 93.78. Enforcement Failure Index 79.10. Priority Score 90.39. Recommended Action: Immediate patrol + tow readiness.,2.070123002550612,89.55731832139202,93.78198567041966,79.09877175025589,90.39150460593653,2.070123002550612,0.0
cell_12.965_77.537,0,Junction Choke Points,Stable,Spatial Cell cell_12.965_77.537. Archetype: Junction Choke Points. Lifecycle State: Stable. Average Parking Impact Score 2.15. Congestion Impact Score 89.86. Propagation Score 94.66. Enforcement Failure Index 72.92. Priority Score 97.95. Recommended Action: Immediate patrol + tow readiness.,2.14826919406895,89.85862333674514,94.66479017400205,72.91606960081884,97.9532241555783,2.4588804414911465,0.022870410201126744
cell_12.965_77.538,2,Commercial Arteries,Stable,Spatial Cell cell_12.965_77.538. Archetype: Commercial Arteries. Lifecycle State: Stable. Average Parking Impact Score 2.53. Congestion Impact Score 94.15. Propagation Score 97.38. Enforcement Failure Index 78.44. Priority Score 89.55. Recommended Action: Tow deployment + parking restriction checks.,2.527016313612792,94.14918116683725,97.37717502558854,78.44396110542476,89.55038382804504,4.487087935143336,0.061376297379743545
cell_12.965_77.539,3,Weekend Event Zones,Stable,Spatial Cell cell_12.965_77.539. Archetype: Weekend Event Zones. Lifecycle State: Stable. Average Parking Impact Score 4.21. Congestion Impact Score 96.75. Propagation Score 99.54. Enforcement Failure Index 80.86. Priority Score 89.43. Recommended Action: Event-time marshals + temporary barricades.,4.210629769842527,96.7476970317298,99.53940634595702,80.8613101330604,89.43314994882293,8.304179374928935,0.40163231303741465
cell_12.965_77.54,2,Commercial Arteries,Emerging,Spatial Cell cell_12.965_77.54. Archetype: Commercial Arteries. Lifecycle State: Emerging. Average Parking Impact Score 1.58. Congestion Impact Score 83.94. Propagation Score 80.68. Enforcement Failure Index 84.05. Priority Score 91.69. Recommended Action: Tow deployment + parking restriction checks.,1.5751168294865248,83.94127430910952,80.68065506653019,84.05424769703173,91.68961105424769,2.414288404073318,0.025298471071121324
cell_12.965_77.542,1,Night Spillovers,Stable,Spatial Cell cell_12.965_77.542. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.93. Congestion Impact Score 54.76. Propagation Score 41.54. Enforcement Failure Index 58.33. Priority Score 48.52. Recommended Action: Night patrol + camera monitoring.,0.9317963801260266,54.75658904810645,41.54298874104401,58.33482599795291,48.51522517911975,0.9317963801260266,0.0
cell_12.965_77.543,1,Night Spillovers,Stable,Spatial Cell cell_12.965_77.543. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.80. Congestion Impact Score 43.15. Propagation Score 29.72. Enforcement Failure Index 49.60. Priority Score 41.20. Recommended Action: Night patrol + camera monitoring.,0.8023745405744311,43.15474667349028,29.721084953940636,49.60081883316274,41.195752302968266,0.8023745405744311,0.0
cell_12.965_77.544,1,Night Spillovers,Stable,Spatial Cell cell_12.965_77.544. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.87. Congestion Impact Score 47.91. Propagation Score 34.63. Enforcement Failure Index 53.31. Priority Score 45.34. Recommended Action: Night patrol + camera monitoring.,0.866881914920439,47.9142144319345,34.63408393039918,53.30936540429887,45.33981576253838,0.866881914920439,0.0
cell_12.965_77.548,1,Night Spillovers,Stable,Spatial Cell cell_12.965_77.548. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.45. Congestion Impact Score 8.69. Propagation Score 1.47. Enforcement Failure Index 19.94. Priority Score 13.42. Recommended Action: Night patrol + camera monitoring.,0.44628710262841953,8.69018679631525,1.4713408393039917,19.942425793244624,13.416069600818833,0.44628710262841953,0.0
cell_12.965_77.549,1,Night Spillovers,Stable,Spatial Cell cell_12.965_77.549. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.67. Congestion Impact Score 21.32. Propagation Score 12.31. Enforcement Failure Index 36.63. Priority Score 33.79. Recommended Action: Night patrol + camera monitoring.,0.6663208095923348,21.316850051177077,12.308085977482088,36.627047082906856,33.79401228249745,0.549084387562516,0.005320366163927817
cell_12.965_77.55,5,Mixed Risk Zone,Stable,Spatial Cell cell_12.965_77.55. Archetype: Mixed Risk Zone. Lifecycle State: Stable. Average Parking Impact Score 0.99. Congestion Impact Score 46.99. Propagation Score 46.02. Enforcement Failure Index 48.41. Priority Score 42.56. Recommended Action: Routine monitoring.,0.9886113934537812,46.988549129989764,46.02098259979529,48.41440634595701,42.55578300921187,0.9886113934537812,0.0
cell_12.965_77.551,1,Night Spillovers,Stable,Spatial Cell cell_12.965_77.551. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.45. Congestion Impact Score 8.64. Propagation Score 1.33. Enforcement Failure Index 19.91. Priority Score 13.38. Recommended Action: Night patrol + camera monitoring.,0.44628710262841953,8.64412743091095,1.3306038894575232,19.912487205731832,13.379477993858751,0.44628710262841953,0.0
cell_12.965_77.552,1,Night Spillovers,Stable,Spatial Cell cell_12.965_77.552. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.58. Congestion Impact Score 16.50. Propagation Score 8.48. Enforcement Failure Index 27.22. Priority Score 23.77. Recommended Action: Night patrol + camera monitoring.,0.5798226202189113,16.504286079836238,8.482599795291708,27.216351074718524,23.769703172978502,0.5581279134555643,0.0049671250465897826
cell_12.965_77.554,4,Freight Obstruction Corridors,Stable,Spatial Cell cell_12.965_77.554. Archetype: Freight Obstruction Corridors. Lifecycle State: Stable. Average Parking Impact Score 0.75. Congestion Impact Score 23.66. Propagation Score 25.12. Enforcement Failure Index 29.86. Priority Score 28.95. Recommended Action: Heavy-vehicle enforcement + loading control.,0.7537718023763802,23.655962128966223,25.115148413510745,29.86028659160696,28.948761514841358,0.7537718023763802,0.0
cell_12.965_77.555,0,Junction Choke Points,Growing,Spatial Cell cell_12.965_77.555. Archetype: Junction Choke Points. Lifecycle State: Growing. Average Parking Impact Score 1.11. Congestion Impact Score 60.87. Propagation Score 55.69. Enforcement Failure Index 65.32. Priority Score 82.56. Recommended Action: Immediate patrol + tow readiness.,1.1053591646504144,60.86585209825998,55.69344933469805,65.3164022517912,82.5632548618219,1.6853739839642685,0.011792854826215496
cell_12.965_77.568,4,Freight Obstruction Corridors,Stable,Spatial Cell cell_12.965_77.568. Archetype: Freight Obstruction Corridors. Lifecycle State: Stable. Average Parking Impact Score 1.28. Congestion Impact Score 56.53. Propagation Score 66.12. Enforcement Failure Index 49.65. Priority Score 63.18. Recommended Action: Heavy-vehicle enforcement + loading control.,1.2777388374976233,56.52923490276356,66.1207778915046,49.64508700102353,63.18470829068578,1.1997373940314446,0.005927040407473498
cell_12.965_77.57,0,Junction Choke Points,Stable,Spatial Cell cell_12.965_77.57. Archetype: Junction Choke Points. Lifecycle State: Stable. Average Parking Impact Score 1.59. Congestion Impact Score 75.74. Propagation Score 81.50. Enforcement Failure Index 65.76. Priority Score 88.16. Recommended Action: Immediate patrol + tow readiness.,1.58871872505116,75.74270726714431,81.49948822927328,65.75767656090072,88.15854657113611,2.2410969252692894,0.01310430998991138
cell_12.965_77.572,0,Junction Choke Points,Stable,Spatial Cell cell_12.965_77.572. Archetype: Junction Choke Points. Lifecycle State: Stable. Average Parking Impact Score 1.48. Congestion Impact Score 63.95. Propagation Score 77.11. Enforcement Failure Index 54.42. Priority Score 67.84. Recommended Action: Immediate patrol + tow readiness.,1.4759065198095778,63.95087001023542,77.11105424769703,54.42297850562948,67.83822927328558,1.4759065198095778,0.0
cell_12.965_77.573,0,Junction Choke Points,Stable,Spatial Cell cell_12.965_77.573. Archetype: Junction Choke Points. Lifecycle State: Stable. Average Parking Impact Score 1.77. Congestion Impact Score 73.22. Propagation Score 87.08. Enforcement Failure Index 56.06. Priority Score 80.83. Recommended Action: Immediate patrol + tow readiness.,1.7679998305194533,73.21519959058341,87.07778915046059,56.06435516888434,80.83234390992834,1.711590521936614,0.0093060171837506
cell_12.965_77.574,3,Weekend Event Zones,Stable,Spatial Cell cell_12.965_77.574. Archetype: Weekend Event Zones. Lifecycle State: Stable. Average Parking Impact Score 3.41. Congestion Impact Score 95.97. Propagation Score 98.99. Enforcement Failure Index 79.28. Priority Score 88.26. Recommended Action: Event-time marshals + temporary barricades.,3.4134356296369806,95.96788638689867,98.98925281473899,79.27917093142271,88.25529170931422,5.248336418369718,0.1890921701425725
cell_12.965_77.575,3,Weekend Event Zones,Stable,Spatial Cell cell_12.965_77.575. Archetype: Weekend Event Zones. Lifecycle State: Stable. Average Parking Impact Score 3.71. Congestion Impact Score 96.43. Propagation Score 99.33. Enforcement Failure Index 79.77. Priority Score 88.81. Recommended Action: Event-time marshals + temporary barricades.,3.707427688713976,96.4342374616172,99.33469805527125,79.76944728761515,88.81325230296827,8.374014595628978,0.359647036663505
cell_12.965_77.576,3,Weekend Event Zones,Growing,Spatial Cell cell_12.965_77.576. Archetype: Weekend Event Zones. Lifecycle State: Growing. Average Parking Impact Score 4.98. Congestion Impact Score 98.18. Propagation Score 99.86. Enforcement Failure Index 96.28. Priority Score 98.90. Recommended Action: Event-time marshals + temporary barricades.,4.98311412036469,98.18129477993858,99.85926305015353,96.28160184237461,98.89660440122825,10.332082325825468,0.4739899280261063
cell_12.965_77.577,3,Weekend Event Zones,Stable,Spatial Cell cell_12.965_77.577. Archetype: Weekend Event Zones. Lifecycle State: Stable. Average Parking Impact Score 3.64. Congestion Impact Score 97.08. Propagation Score 99.23. Enforcement Failure Index 94.40. Priority Score 97.98. Recommended Action: Event-time marshals + temporary barricades.,3.639070942266617,97.07587001023542,99.23234390992836,94.3982855680655,97.98309877175026,5.549560873239898,0.12009914751758373
cell_12.965_77.578,2,Commercial Arteries,Emerging,Spatial Cell cell_12.965_77.578. Archetype: Commercial Arteries. Lifecycle State: Emerging. Average Parking Impact Score 2.61. Congestion Impact Score 94.52. Propagation Score 97.68. Enforcement Failure Index 92.94. Priority Score 99.40. Recommended Action: Tow deployment + parking restriction checks.,2.6105631907014044,94.52085465711362,97.6842374616172,92.94089048106447,99.39816402251793,2.6287546942198787,0.048608292633049624
cell_12.965_77.579,0,Junction Choke Points,Emerging,Spatial Cell cell_12.965_77.579. Archetype: Junction Choke Points. Lifecycle State: Emerging. Average Parking Impact Score 1.79. Congestion Impact Score 89.26. Propagation Score 87.83. Enforcement Failure Index 87.81. Priority Score 107.44. Recommended Action: Immediate patrol + tow readiness.,1.787549002534235,89.2553735926305,87.83265097236438,87.80910951893553,107.4365404298874,2.690294013731773,0.01953236222735976
cell_12.965_77.58,0,Junction Choke Points,Stable,Spatial Cell cell_12.965_77.58. Archetype: Junction Choke Points. Lifecycle State: Stable. Average Parking Impact Score 1.77. Congestion Impact Score 80.36. Propagation Score 87.40. Enforcement Failure Index 64.36. Priority Score 88.68. Recommended Action: Immediate patrol + tow readiness.,1.7702298149538231,80.36399692937563,87.39764585465711,64.36361310133061,88.68208802456499,2.5737244254812595,0.016416392543559276
cell_12.965_77.581,0,Junction Choke Points,Stable,Spatial Cell cell_12.965_77.581. Archetype: Junction Choke Points. Lifecycle State: Stable. Average Parking Impact Score 1.84. Congestion Impact Score 81.94. Propagation Score 89.53. Enforcement Failure Index 65.70. Priority Score 90.43. Recommended Action: Immediate patrol + tow readiness.,1.840841524429129,81.94153019447288,89.53428863868986,65.69639201637668,90.42620266120778,2.885232732331019,0.019724827025136477
cell_12.965_77.582,0,Junction Choke Points,Growing,Spatial Cell cell_12.965_77.582. Archetype: Junction Choke Points. Lifecycle State: Growing. Average Parking Impact Score 1.67. Congestion Impact Score 79.31. Propagation Score 84.38. Enforcement Failure Index 74.39. Priority Score 97.42. Recommended Action: Immediate patrol + tow readiness.,1.6695335048459674,79.31294779938587,84.37819856704196,74.39214431934494,97.41555783009213,1.9565595959089706,0.015503362448127944
cell_12.965_77.583,0,Junction Choke Points,Stable,Spatial Cell cell_12.965_77.583. Archetype: Junction Choke Points. Lifecycle State: Stable. Average Parking Impact Score 1.52. Congestion Impact Score 73.65. Propagation Score 78.99. Enforcement Failure Index 59.42. Priority Score 81.14. Recommended Action: Immediate patrol + tow readiness.,1.51820063199947,73.65212384851586,78.99181166837256,59.416069600818844,81.13572159672465,1.8630080024288418,0.008579365287003121
cell_12.965_77.584,3,Weekend Event Zones,Growing,Spatial Cell cell_12.965_77.584. Archetype: Weekend Event Zones. Lifecycle State: Growing. Average Parking Impact Score 3.97. Congestion Impact Score 92.28. Propagation Score 99.50. Enforcement Failure Index 86.42. Priority Score 93.68. Recommended Action: Event-time marshals + temporary barricades.,3.9665446830277062,92.28249744114636,99.50102354145342,86.42003582395087,93.68097748208802,8.610189737297333,0.33525114239871
cell_12.965_77.585,0,Junction Choke Points,Stable,Spatial Cell cell_12.965_77.585. Archetype: Junction Choke Points. Lifecycle State: Stable. Average Parking Impact Score 1.70. Congestion Impact Score 76.35. Propagation Score 85.11. Enforcement Failure Index 59.89. Priority Score 84.29. Recommended Action: Immediate patrol + tow readiness.,1.7008127119449648,76.3504350051177,85.10747185261003,59.88651484135108,84.28648925281475,1.8851618804445707,0.014624895836486441
cell_12.965_77.586,0,Junction Choke Points,Stable,Spatial Cell cell_12.965_77.586. Archetype: Junction Choke Points. Lifecycle State: Stable. Average Parking Impact Score 1.91. Congestion Impact Score 85.30. Propagation Score 90.84. Enforcement Failure Index 74.46. Priority Score 85.28. Recommended Action: Immediate patrol + tow readiness.,1.9105149429145236,85.3025844421699,90.83930399181168,74.46033776867964,85.28290685772774,1.9105149429145236,0.0
cell_12.965_77.587,4,Freight Obstruction Corridors,Stable,Spatial Cell cell_12.965_77.587. Archetype: Freight Obstruction Corridors. Lifecycle State: Stable. Average Parking Impact Score 1.32. Congestion Impact Score 61.96. Propagation Score 68.46. Enforcement Failure Index 54.85. Priority Score 62.44. Recommended Action: Heavy-vehicle enforcement + loading control.,1.3247959225999726,61.96200102354146,68.46212896622313,54.85452917093142,62.44372569089049,1.3247959225999726,0.0
cell_12.965_77.59,4,Freight Obstruction Corridors,Stable,Spatial Cell cell_12.965_77.59. Archetype: Freight Obstruction Corridors. Lifecycle State: Stable. Average Parking Impact Score 1.18. Congestion Impact Score 52.41. Propagation Score 60.86. Enforcement Failure Index 47.19. Priority Score 52.69. Recommended Action: Heavy-vehicle enforcement + loading control.,1.1786549963416462,52.412679119754344,60.85593654042989,47.191914022517906,52.688863868986694,1.1786549963416462,0.0
cell_12.965_77.592,0,Junction Choke Points,Stable,Spatial Cell cell_12.965_77.592. Archetype: Junction Choke Points. Lifecycle State: Stable. Average Parking Impact Score 1.48. Congestion Impact Score 63.39. Propagation Score 75.86. Enforcement Failure Index 54.05. Priority Score 67.24. Recommended Action: Immediate patrol + tow readiness.,1.4759065198095778,63.39303991811668,75.8636131013306,54.05104912998977,67.24083930399182,1.4759065198095778,0.0
cell_12.965_77.596,0,Junction Choke Points,Stable,Spatial Cell cell_12.965_77.596. Archetype: Junction Choke Points. Lifecycle State: Stable. Average Parking Impact Score 1.18. Congestion Impact Score 52.06. Propagation Score 59.95. Enforcement Failure Index 46.94. Priority Score 56.12. Recommended Action: Immediate patrol + tow readiness.,1.1786549963416462,52.05571903787103,59.9539406345957,46.94319344933469,56.115506653019445,1.1786549963416462,0.0
cell_12.965_77.597,0,Junction Choke Points,Growing,Spatial Cell cell_12.965_77.597. Archetype: Junction Choke Points. Lifecycle State: Growing. Average Parking Impact Score 1.34. Congestion Impact Score 65.47. Propagation Score 68.94. Enforcement Failure Index 63.20. Priority Score 83.60. Recommended Action: Immediate patrol + tow readiness.,1.3372813203236473,65.47274820880246,68.93551688843398,63.203684749232345,83.59529170931422,1.2738622546214629,0.011205344138597808
cell_12.965_77.598,0,Junction Choke Points,Stable,Spatial Cell cell_12.965_77.598. Archetype: Junction Choke Points. Lifecycle State: Stable. Average Parking Impact Score 1.61. Congestion Impact Score 71.61. Propagation Score 82.25. Enforcement Failure Index 60.76. Priority Score 76.96. Recommended Action: Immediate patrol + tow readiness.,1.6063928143911874,71.61335721596724,82.25435005117707,60.758444216990796,76.96289662231321,1.6063928143911874,0.0
cell_12.965_77.599,0,Junction Choke Points,Stable,Spatial Cell cell_12.965_77.599. Archetype: Junction Choke Points. Lifecycle State: Stable. Average Parking Impact Score 1.48. Congestion Impact Score 63.89. Propagation Score 76.96. Enforcement Failure Index 54.38. Priority Score 67.78. Recommended Action: Immediate patrol + tow readiness.,1.4759065198095778,63.89457523029682,76.9575230296827,54.38152507676561,67.7808085977482,1.4759065198095778,0.0
cell_12.965_77.604,0,Junction Choke Points,Stable,Spatial Cell cell_12.965_77.604. Archetype: Junction Choke Points. Lifecycle State: Stable. Average Parking Impact Score 1.13. Congestion Impact Score 61.87. Propagation Score 57.29. Enforcement Failure Index 58.46. Priority Score 63.98. Recommended Action: Immediate patrol + tow readiness.,1.1311440956196799,61.86796315250768,57.29273285568065,58.45611566018424,63.983060388945745,1.1311440956196799,0.0
cell_12.965_77.605,1,Night Spillovers,Stable,Spatial Cell cell_12.965_77.605. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.83. Congestion Impact Score 36.88. Propagation Score 32.24. Enforcement Failure Index 41.94. Priority Score 36.50. Recommended Action: Night patrol + camera monitoring.,0.8320516660688472,36.879797850562944,32.24155578300921,41.942041965199586,36.501663254861825,0.8320516660688472,0.0
cell_12.965_77.606,1,Night Spillovers,Stable,Spatial Cell cell_12.965_77.606. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 1.06. Congestion Impact Score 44.24. Propagation Score 52.62. Enforcement Failure Index 43.36. Priority Score 42.25. Recommended Action: Night patrol + camera monitoring.,1.0560526742493137,44.23842118730809,52.622824974411465,43.36386898669396,42.253582395087,1.0560526742493137,0.0
cell_12.965_77.614,0,Junction Choke Points,Stable,Spatial Cell cell_12.965_77.614. Archetype: Junction Choke Points. Lifecycle State: Stable. Average Parking Impact Score 2.05. Congestion Impact Score 76.04. Propagation Score 93.31. Enforcement Failure Index 62.10. Priority Score 79.44. Recommended Action: Immediate patrol + tow readiness.,2.0476928433652555,76.04401228249745,93.3085977482088,62.1046571136131,79.44472876151485,2.0476928433652555,0.0
cell_12.965_77.618,5,Mixed Risk Zone,Stable,Spatial Cell cell_12.965_77.618. Archetype: Mixed Risk Zone. Lifecycle State: Stable. Average Parking Impact Score 0.99. Congestion Impact Score 42.24. Propagation Score 45.77. Enforcement Failure Index 40.42. Priority Score 38.91. Recommended Action: Routine monitoring.,0.9886113934537812,42.24347492323439,45.76509723643807,40.4150460593654,38.91248720573183,0.9886113934537812,0.0
cell_12.965_77.639,0,Junction Choke Points,Stable,Spatial Cell cell_12.965_77.639. Archetype: Junction Choke Points. Lifecycle State: Stable. Average Parking Impact Score 1.70. Congestion Impact Score 70.44. Propagation Score 85.45. Enforcement Failure Index 58.45. Priority Score 73.91. Recommended Action: Immediate patrol + tow readiness.,1.7047480922384253,70.44396110542476,85.45291709314228,58.45368474923235,73.907164790174,1.7047480922384253,0.0
cell_12.965_77.641,0,Junction Choke Points,Stable,Spatial Cell cell_12.965_77.641. Archetype: Junction Choke Points. Lifecycle State: Stable. Average Parking Impact Score 1.95. Congestion Impact Score 85.15. Propagation Score 91.54. Enforcement Failure Index 73.96. Priority Score 87.31. Recommended Action: Immediate patrol + tow readiness.,1.952101126222333,85.1548106448311,91.54298874104401,73.96200102354146,87.31228249744115,1.952101126222333,0.0
cell_12.965_77.642,0,Junction Choke Points,Stable,Spatial Cell cell_12.965_77.642. Archetype: Junction Choke Points. Lifecycle State: Stable. Average Parking Impact Score 1.77. Congestion Impact Score 81.65. Propagation Score 87.35. Enforcement Failure Index 71.00. Priority Score 85.08. Recommended Action: Immediate patrol + tow readiness.,1.7747054993716582,81.6466223132037,87.34646878198568,71.00498976458547,85.08116683725692,1.7747054993716582,0.0
cell_12.965_77.702,2,Commercial Arteries,Stable,Spatial Cell cell_12.965_77.702. Archetype: Commercial Arteries. Lifecycle State: Stable. Average Parking Impact Score 1.15. Congestion Impact Score 61.75. Propagation Score 57.55. Enforcement Failure Index 60.61. Priority Score 61.51. Recommended Action: Tow deployment + parking restriction checks.,1.153063958680412,61.74993602865917,57.54861821903787,60.61322927328556,61.51151484135108,1.153063958680412,0.0
cell_12.965_77.716,2,Commercial Arteries,Stable,Spatial Cell cell_12.965_77.716. Archetype: Commercial Arteries. Lifecycle State: Stable. Average Parking Impact Score 1.63. Congestion Impact Score 85.33. Propagation Score 83.43. Enforcement Failure Index 81.25. Priority Score 87.34. Recommended Action: Tow deployment + parking restriction checks.,1.6282978008096944,85.32977226202661,83.43142272262027,81.25217502558854,87.33941914022519,3.059312957692782,0.054064385052010375
cell_12.965_77.717,2,Commercial Arteries,Stable,Spatial Cell cell_12.965_77.717. Archetype: Commercial Arteries. Lifecycle State: Stable. Average Parking Impact Score 1.41. Congestion Impact Score 78.42. Propagation Score 71.99. Enforcement Failure Index 76.08. Priority Score 83.25. Recommended Action: Tow deployment + parking restriction checks.,1.4106098486888938,78.41702917093143,71.9933469805527,76.07702149437053,83.24823439099283,3.4512013274211313,0.023703825514571116
cell_12.965_77.718,3,Weekend Event Zones,Emerging,Spatial Cell cell_12.965_77.718. Archetype: Weekend Event Zones. Lifecycle State: Emerging. Average Parking Impact Score 3.11. Congestion Impact Score 94.97. Propagation Score 98.53. Enforcement Failure Index 95.97. Priority Score 98.25. Recommended Action: Event-time marshals + temporary barricades.,3.1117062155101385,94.96833418628454,98.52865916069601,95.97082906857727,98.248505629478,5.112675402133391,0.2197028437882588
