source,target,weight,edge_type
cell_13.111_77.604,cell_12.905_77.702,0.9999999384778956,similarity
cell_13.111_77.604,cell_13.008_77.641,0.9999986626086146,similarity
cell_13.111_77.604,cell_12.943_77.623,0.9999842190367347,similarity
cell_13.111_77.604,cell_13.105_77.6,0.9997452116548684,similarity
cell_13.111_77.604,cell_13.012_77.53,0.999341928961653,similarity
cell_13.111_77.605,cell_12.871_77.57,0.9994030876063318,similarity
cell_13.111_77.605,cell_12.917_77.625,0.9993904174003132,similarity
cell_13.111_77.605,cell_13.042_77.612,0.9992799170440025,similarity
cell_13.111_77.605,cell_12.982_77.532,0.9991970843320355,similarity
cell_13.111_77.605,cell_12.99_77.663,0.9991886849908045,similarity
cell_13.112_77.605,cell_13.032_77.622,0.9999991085157216,similarity
cell_13.112_77.605,cell_12.978_77.654,0.9999988124308424,similarity
cell_13.112_77.605,cell_13.058_77.626,0.999993820740156,similarity
cell_13.112_77.605,cell_13.248_77.715,0.9999921770065112,similarity
cell_13.112_77.605,cell_12.888_77.564,0.9999893622476175,similarity
cell_13.113_77.606,cell_12.983_77.64,0.9999999954425633,similarity
cell_13.113_77.606,cell_13.023_77.644,0.9999999832994753,similarity
cell_13.113_77.606,cell_13.098_77.578,0.9999999822178711,similarity
cell_13.113_77.606,cell_13.036_77.518,0.99999996242049,similarity
cell_13.113_77.606,cell_13.014_77.637,0.9999999612916889,similarity
cell_13.114_77.579,cell_13.032_77.534,0.9996935296815208,similarity
cell_13.114_77.579,cell_12.998_77.69,0.9995342525145128,similarity
cell_13.114_77.579,cell_12.9_77.634,0.9994146641027672,similarity
cell_13.114_77.579,cell_12.91_77.628,0.9992818966233683,similarity
cell_13.114_77.579,cell_12.998_77.524,0.9992099862215279,similarity
cell_13.114_77.607,cell_12.957_77.641,0.9996654987992942,similarity
cell_13.114_77.607,cell_12.926_77.638,0.9988503202133615,similarity
cell_13.114_77.607,cell_13.06_77.589,0.9984390241237093,similarity
cell_13.114_77.607,cell_12.91_77.688,0.9983011967017937,similarity
cell_13.114_77.607,cell_12.93_77.679,0.9979320360616625,similarity
cell_13.114_77.634,cell_13.049_77.554,0.9999953431158113,similarity
cell_13.114_77.634,cell_13.184_77.642,0.9999894711861546,similarity
cell_13.114_77.634,cell_13.004_77.689,0.999973753183003,similarity
cell_13.114_77.634,cell_12.899_77.622,0.9999438692622852,similarity
cell_13.114_77.634,cell_13.038_77.665,0.999930996264516,similarity
cell_13.115_77.578,cell_12.991_77.521,0.9999983682505884,similarity
cell_13.115_77.578,cell_12.93_77.552,0.9999980011198386,similarity
cell_13.115_77.578,cell_13.06_77.559,0.9999968667061058,similarity
cell_13.115_77.578,cell_12.928_77.593,0.9999952524455327,similarity
cell_13.115_77.578,cell_12.941_77.535,0.9999879778669329,similarity
cell_13.115_77.579,cell_12.976_77.488,0.9999638823098611,similarity
cell_13.115_77.579,cell_13.03_77.553,0.9997284371178267,similarity
cell_13.115_77.579,cell_13.011_77.66,0.999555473900377,similarity
cell_13.115_77.579,cell_12.941_77.625,0.9993747194476911,similarity
cell_13.115_77.579,cell_12.954_77.745,0.9993479296320597,similarity
cell_13.115_77.607,cell_12.945_77.63,0.999391135728488,similarity
cell_13.115_77.607,cell_12.886_77.638,0.9993727779176979,similarity
cell_13.115_77.607,cell_13.05_77.517,0.9993725192596572,similarity
cell_13.115_77.607,cell_13.013_77.594,0.9993667794184367,similarity
cell_13.115_77.607,cell_12.879_77.645,0.999359266111446,similarity
cell_13.116_77.578,cell_13.001_77.62,0.9996456856933275,similarity
cell_13.116_77.578,cell_13.029_77.586,0.999537433719412,similarity
cell_13.116_77.578,cell_12.935_77.623,0.999507980023152,similarity
cell_13.116_77.578,cell_13.023_77.584,0.9994632462275935,similarity
cell_13.116_77.578,cell_13.022_77.531,0.9994198832169976,similarity
cell_13.116_77.607,cell_12.97_77.511,0.9999543616648412,similarity
cell_13.116_77.607,cell_13.026_77.532,0.9992468012634272,similarity
cell_13.116_77.607,cell_13.108_77.603,0.9989376761204717,similarity
cell_13.116_77.607,cell_13.121_77.614,0.9983339059946729,similarity
cell_13.116_77.607,cell_12.875_77.64,0.9981899691885657,similarity
cell_13.116_77.608,cell_13.117_77.608,0.9999999369285167,similarity
cell_13.116_77.608,cell_13.119_77.612,0.9999999298314183,similarity
cell_13.116_77.608,cell_12.868_77.654,0.9999992542549603,similarity
cell_13.116_77.608,cell_13.123_77.612,0.9999987155945556,similarity
cell_13.116_77.608,cell_12.906_77.613,0.9999982456385884,similarity
cell_13.117_77.578,cell_12.998_77.581,0.9998084392636065,similarity
cell_13.117_77.578,cell_12.912_77.639,0.99922835141124,similarity
cell_13.117_77.578,cell_13.042_77.591,0.99916018520153,similarity
cell_13.117_77.578,cell_12.932_77.593,0.9990044424004142,similarity
cell_13.117_77.578,cell_13.095_77.595,0.9988672016576021,similarity
cell_13.117_77.608,cell_13.116_77.608,0.9999999369285167,similarity
cell_13.117_77.608,cell_13.119_77.612,0.9999997358727288,similarity
cell_13.117_77.608,cell_12.906_77.613,0.9999988462225523,similarity
cell_13.117_77.608,cell_12.868_77.654,0.9999987624963224,similarity
cell_13.117_77.608,cell_13.123_77.612,0.9999980894847604,similarity
cell_13.118_77.577,cell_12.971_77.636,0.9999998852798987,similarity
cell_13.118_77.577,cell_12.95_77.64,0.9999972182398914,similarity
cell_13.118_77.577,cell_12.977_77.51,0.9999970988556559,similarity
cell_13.118_77.577,cell_13.055_77.533,0.9999964076928433,similarity
cell_13.118_77.577,cell_13.242_77.707,0.9999917808650575,similarity
cell_13.118_77.578,cell_13.106_77.582,0.9999999958051807,similarity
cell_13.118_77.578,cell_12.961_77.548,0.9999999955682427,similarity
cell_13.118_77.578,cell_12.874_77.584,0.9999999822771075,similarity
cell_13.118_77.578,cell_12.923_77.493,0.9999999618422003,similarity
cell_13.118_77.578,cell_12.969_77.549,0.9999999601327985,similarity
cell_13.118_77.634,cell_13.005_77.694,0.9999991207588125,similarity
cell_13.118_77.634,cell_12.975_77.61,0.9999921233881299,similarity
cell_13.118_77.634,cell_12.969_77.755,0.9999866717820584,similarity
cell_13.118_77.634,cell_12.959_77.516,0.9999791269108688,similarity
cell_13.118_77.634,cell_12.913_77.553,0.999967459620403,similarity
cell_13.119_77.609,cell_13.123_77.612,0.9999999324003436,similarity
cell_13.119_77.609,cell_12.868_77.654,0.9999997191483923,similarity
cell_13.119_77.609,cell_13.122_77.629,0.9999993259048547,similarity
cell_13.119_77.609,cell_13.119_77.612,0.9999987263485886,similarity
cell_13.119_77.609,cell_13.121_77.621,0.9999983861541973,similarity
cell_13.119_77.61,cell_13.121_77.612,0.9999989823145724,similarity
cell_13.119_77.61,cell_13.105_77.6,0.9994851012605597,similarity
cell_13.119_77.61,cell_12.956_77.695,0.9994763208555177,similarity
cell_13.119_77.61,cell_12.943_77.623,0.9994069022301512,similarity
cell_13.119_77.61,cell_13.025_77.534,0.9993564660078356,similarity
cell_13.119_77.612,cell_13.116_77.608,0.9999999298314183,similarity
cell_13.119_77.612,cell_13.117_77.608,0.9999997358727288,similarity
cell_13.119_77.612,cell_12.868_77.654,0.9999996411315268,similarity
cell_13.119_77.612,cell_13.123_77.612,0.9999992447023848,similarity
cell_13.119_77.612,cell_13.119_77.609,0.9999987263485886,similarity
cell_13.119_77.633,cell_12.993_77.716,0.999916871736665,similarity
cell_13.119_77.633,cell_12.922_77.67,0.999801476551756,similarity
cell_13.119_77.633,cell_12.863_77.658,0.9997995951326839,similarity
cell_13.119_77.633,cell_12.993_77.576,0.999789925299243,similarity
cell_13.119_77.633,cell_12.993_77.659,0.9997714962117281,similarity
cell_13.11_77.603,cell_12.906_77.613,0.9999998942824976,similarity
cell_13.11_77.603,cell_13.117_77.608,0.9999980444065018,similarity
cell_13.11_77.603,cell_13.116_77.608,0.999997280963802,similarity
cell_13.11_77.603,cell_13.119_77.612,0.9999963432425288,similarity
cell_13.11_77.603,cell_12.868_77.654,0.9999937005194875,similarity
cell_13.11_77.604,cell_12.975_77.601,0.9965031823175899,similarity
cell_13.11_77.604,cell_13.015_77.55,0.9954763121770839,similarity
cell_13.11_77.604,cell_13.043_77.513,0.9953770454249936,similarity
cell_13.11_77.604,cell_13.042_77.613,0.9952073242031332,similarity
cell_13.11_77.604,cell_13.057_77.768,0.9942222833858052,similarity
cell_13.11_77.605,cell_12.919_77.643,0.9999998852568496,similarity
cell_13.11_77.605,cell_13.013_77.596,0.9999995408197861,similarity
cell_13.11_77.605,cell_12.877_77.626,0.9999989272570795,similarity
cell_13.11_77.605,cell_12.926_77.625,0.9999983578401126,similarity
cell_13.11_77.605,cell_13.023_77.597,0.9999959254027264,similarity
cell_13.121_77.61,cell_12.995_77.619,0.9999883808459596,similarity
cell_13.121_77.61,cell_12.968_77.502,0.9999808896019892,similarity
cell_13.121_77.61,cell_13.035_77.736,0.9999590759396976,similarity
cell_13.121_77.61,cell_13.006_77.612,0.9999515270719905,similarity
cell_13.121_77.61,cell_12.913_77.678,0.9999477532520976,similarity
cell_13.121_77.611,cell_12.991_77.594,0.9969705438727527,similarity
cell_13.121_77.611,cell_13.107_77.602,0.9968298277597873,similarity
cell_13.121_77.611,cell_13.021_77.563,0.9965529484366401,similarity
cell_13.121_77.611,cell_12.957_77.641,0.9964548247277427,similarity
cell_13.121_77.611,cell_12.84_77.644,0.9964188847809612,similarity
cell_13.121_77.612,cell_13.119_77.61,0.9999989823145724,similarity
cell_13.121_77.612,cell_13.105_77.6,0.9994797999719061,similarity
cell_13.121_77.612,cell_12.956_77.695,0.9994357390683054,similarity
cell_13.121_77.612,cell_12.943_77.623,0.9994257936645597,similarity
cell_13.121_77.612,cell_13.008_77.641,0.9993700181135775,similarity
cell_13.121_77.614,cell_13.024_77.533,0.9994514832609096,similarity
cell_13.121_77.614,cell_13.108_77.603,0.9990233657912329,similarity
cell_13.121_77.614,cell_12.97_77.511,0.9988015941923266,similarity
cell_13.121_77.614,cell_13.116_77.607,0.9983339059946729,similarity
cell_13.121_77.614,cell_12.955_77.745,0.9980437882181387,similarity
cell_13.121_77.615,cell_12.843_77.688,0.9987405362935888,similarity
cell_13.121_77.615,cell_12.922_77.666,0.9980073679434373,similarity
cell_13.121_77.615,cell_12.98_77.694,0.9977276572672064,similarity
cell_13.121_77.615,cell_12.935_77.511,0.9950659173932128,similarity
cell_13.121_77.615,cell_12.979_77.63,0.9950487260154348,similarity
cell_13.121_77.616,cell_12.957_77.697,0.9985298052459823,similarity
cell_13.121_77.616,cell_13.018_77.553,0.9983874149298001,similarity
cell_13.121_77.616,cell_12.909_77.551,0.9983135811365645,similarity
cell_13.121_77.616,cell_13.122_77.612,0.9980834839970021,similarity
cell_13.121_77.616,cell_12.883_77.636,0.9978550738976566,similarity
cell_13.121_77.617,cell_12.974_77.513,0.9980937977954363,similarity
cell_13.121_77.617,cell_12.884_77.639,0.9976374976121375,similarity
cell_13.121_77.617,cell_13.027_77.562,0.9934184828511446,similarity
cell_13.121_77.617,cell_13.048_77.55,0.9914907669832372,similarity
cell_13.121_77.617,cell_12.951_77.599,0.9910360290507675,similarity
cell_13.121_77.618,cell_12.992_77.66,0.9849445506942743,similarity
cell_13.121_77.618,cell_13.145_77.618,0.9834979683882665,similarity
cell_13.121_77.618,cell_12.939_77.534,0.9810993516897695,similarity
cell_13.121_77.618,cell_12.916_77.632,0.9725360403431331,similarity
cell_13.121_77.618,cell_13.249_77.716,0.9715910052712087,similarity
cell_13.121_77.619,cell_13.004_77.596,0.9921359090333662,similarity
cell_13.121_77.619,cell_12.977_77.721,0.9909162609991494,similarity
cell_13.121_77.619,cell_12.94_77.614,0.9903221785805505,similarity
cell_13.121_77.619,cell_13.033_77.554,0.9899904834200542,similarity
cell_13.121_77.619,cell_12.976_77.698,0.9894323913732508,similarity
cell_13.121_77.62,cell_12.876_77.649,0.9985985845735627,similarity
cell_13.121_77.62,cell_13.022_77.552,0.9933653155605832,similarity
cell_13.121_77.62,cell_12.922_77.667,0.9931388549441061,similarity
cell_13.121_77.62,cell_12.892_77.58,0.9897380711743085,similarity
cell_13.121_77.62,cell_13.038_77.522,0.9890360568159143,similarity
cell_13.121_77.621,cell_12.97_77.566,0.9999994454466244,similarity
cell_13.121_77.621,cell_13.119_77.609,0.9999983861541973,similarity
cell_13.121_77.621,cell_13.122_77.629,0.9999978784222042,similarity
cell_13.121_77.621,cell_13.123_77.612,0.9999976707493177,similarity
cell_13.121_77.621,cell_12.868_77.654,0.9999967780812694,similarity
cell_13.121_77.622,cell_12.902_77.688,0.9999967341169296,similarity
cell_13.121_77.622,cell_13.027_77.575,0.9999952277081433,similarity
cell_13.121_77.622,cell_12.923_77.496,0.9996521128882273,similarity
cell_13.121_77.622,cell_12.981_77.724,0.9996119255559337,similarity
cell_13.121_77.622,cell_12.926_77.679,0.9994686811373842,similarity
cell_13.121_77.631,cell_12.843_77.688,0.9953124504523617,similarity
cell_13.121_77.631,cell_13.121_77.615,0.9935930983857069,similarity
cell_13.121_77.631,cell_13.042_77.613,0.993245866572415,similarity
cell_13.121_77.631,cell_13.12_77.61,0.9931871996571325,similarity
cell_13.121_77.631,cell_12.979_77.63,0.9931617808288105,similarity
cell_13.121_77.632,cell_13.025_77.534,0.9976578183361303,similarity
cell_13.121_77.632,cell_12.954_77.744,0.9970682029423339,similarity
cell_13.121_77.632,cell_12.955_77.744,0.9970503762588186,similarity
cell_13.121_77.632,cell_12.883_77.644,0.9969086734319262,similarity
cell_13.121_77.632,cell_13.039_77.519,0.9968811320442627,similarity
cell_13.122_77.61,cell_13.123_77.611,0.9997708436293743,similarity
cell_13.122_77.61,cell_12.909_77.688,0.999352198757418,similarity
cell_13.122_77.61,cell_12.957_77.745,0.9976157950165611,similarity
cell_13.122_77.61,cell_13.122_77.614,0.9970274881567323,similarity
cell_13.122_77.61,cell_13.142_77.618,0.9969330931116233,similarity
cell_13.122_77.611,cell_12.929_77.68,0.9944607373926041,similarity
cell_13.122_77.611,cell_13.12_77.632,0.9922497514523422,similarity
cell_13.122_77.611,cell_12.93_77.68,0.9918320869983965,similarity
cell_13.122_77.611,cell_12.975_77.601,0.9881084040985907,similarity
cell_13.122_77.611,cell_12.928_77.679,0.9878292317236905,similarity
cell_13.122_77.612,cell_12.976_77.698,0.999381985245995,similarity
cell_13.122_77.612,cell_12.888_77.646,0.9993689080391106,similarity
cell_13.122_77.612,cell_13.033_77.554,0.998983435565683,similarity
cell_13.122_77.612,cell_12.957_77.697,0.9988473295937941,similarity
cell_13.122_77.612,cell_13.018_77.553,0.998354784300353,similarity
cell_13.122_77.613,cell_12.956_77.71,0.9987407620924229,similarity
cell_13.122_77.613,cell_12.976_77.71,0.9986367857080191,similarity
cell_13.122_77.613,cell_12.954_77.744,0.9982452591830062,similarity
cell_13.122_77.613,cell_12.883_77.644,0.9982320583247642,similarity
cell_13.122_77.613,cell_12.937_77.697,0.9981875744054993,similarity
cell_13.122_77.614,cell_13.026_77.545,0.9996983063825947,similarity
cell_13.122_77.614,cell_13.196_77.705,0.9974308946188438,similarity
cell_13.122_77.614,cell_13.122_77.61,0.9970274881567323,similarity
cell_13.122_77.614,cell_13.123_77.611,0.9968884659956757,similarity
cell_13.122_77.614,cell_13.06_77.589,0.9968719465917332,similarity
cell_13.122_77.615,cell_13.08_77.58,0.9999851447477368,similarity
cell_13.122_77.615,cell_12.913_77.633,0.999971764037974,similarity
cell_13.122_77.615,cell_13.077_77.593,0.9999687363434577,similarity
cell_13.122_77.615,cell_13.07_77.556,0.999949784784967,similarity
cell_13.122_77.615,cell_12.994_77.564,0.9997675726170865,similarity
cell_13.122_77.62,cell_13.123_77.63,0.9999957870108364,similarity
cell_13.122_77.62,cell_12.829_77.682,0.9999872888174134,similarity
cell_13.122_77.62,cell_13.001_77.683,0.9999777663548016,similarity
cell_13.122_77.62,cell_13.059_77.599,0.9999716687811779,similarity
cell_13.122_77.62,cell_12.906_77.7,0.999865956284288,similarity
cell_13.122_77.621,cell_12.893_77.639,0.9999595495101331,similarity
cell_13.122_77.621,cell_13.028_77.541,0.9999593737017375,similarity
cell_13.122_77.621,cell_12.957_77.654,0.9988321546918099,similarity
cell_13.122_77.621,cell_13.001_77.628,0.9987225032034811,similarity
cell_13.122_77.621,cell_12.982_77.639,0.9986850538116001,similarity
cell_13.122_77.622,cell_12.957_77.697,0.998657356908686,similarity
cell_13.122_77.622,cell_13.122_77.612,0.9978973283833684,similarity
cell_13.122_77.622,cell_13.033_77.554,0.9976499786071135,similarity
cell_13.122_77.622,cell_12.888_77.646,0.9974075476208003,similarity
cell_13.122_77.622,cell_12.976_77.698,0.9973792662319307,similarity
cell_13.122_77.623,cell_13.053_77.485,0.9819403048658326,similarity
cell_13.122_77.623,cell_12.855_77.664,0.9768109225577564,similarity
cell_13.122_77.623,cell_13.012_77.529,0.9735941338151592,similarity
cell_13.122_77.623,cell_12.883_77.643,0.9618778487185699,similarity
cell_13.122_77.623,cell_13.017_77.557,0.9610405431444402,similarity
cell_13.122_77.624,cell_12.99_77.508,0.9994432791739867,similarity
cell_13.122_77.624,cell_12.937_77.533,0.9987886125898897,similarity
cell_13.122_77.624,cell_12.87_77.658,0.9985597889935997,similarity
cell_13.122_77.624,cell_13.042_77.517,0.9981625334742628,similarity
cell_13.122_77.624,cell_12.974_77.647,0.9980028949818337,similarity
cell_13.122_77.625,cell_12.97_77.632,0.9999868389555099,similarity
cell_13.122_77.625,cell_13.027_77.633,0.9992547458610298,similarity
cell_13.122_77.625,cell_12.96_77.505,0.9991457367921402,similarity
cell_13.122_77.625,cell_12.969_77.629,0.998833072128182,similarity
cell_13.122_77.625,cell_13.01_77.591,0.9987751367497639,similarity
cell_13.122_77.626,cell_13.039_77.519,0.9998117034736916,similarity
cell_13.122_77.626,cell_13.025_77.534,0.999287883382588,similarity
cell_13.122_77.626,cell_12.956_77.695,0.9990556575406792,similarity
cell_13.122_77.626,cell_13.17_77.602,0.9988334091829676,similarity
cell_13.122_77.626,cell_13.105_77.6,0.9988004863886697,similarity
cell_13.122_77.627,cell_13.021_77.641,0.999938819631014,similarity
cell_13.122_77.627,cell_12.972_77.627,0.9999264202988132,similarity
cell_13.122_77.627,cell_12.899_77.572,0.9999231434936907,similarity
cell_13.122_77.627,cell_12.925_77.609,0.9999187927525516,similarity
cell_13.122_77.627,cell_12.917_77.513,0.9999154624746415,similarity
cell_13.122_77.628,cell_12.953_77.52,0.9904251053842332,similarity
cell_13.122_77.628,cell_12.879_77.646,0.9877595545954542,similarity
cell_13.122_77.628,cell_13.046_77.541,0.9726263325246386,similarity
cell_13.122_77.628,cell_12.863_77.531,0.9715024854992279,similarity
cell_13.122_77.628,cell_12.96_77.656,0.9687648699549175,similarity
cell_13.122_77.629,cell_13.119_77.609,0.9999993259048547,similarity
cell_13.122_77.629,cell_13.123_77.612,0.999999223419569,similarity
cell_13.122_77.629,cell_12.868_77.654,0.9999989740591503,similarity
cell_13.122_77.629,cell_13.119_77.612,0.9999979012688438,similarity
cell_13.122_77.629,cell_13.121_77.621,0.9999978784222042,similarity
cell_13.122_77.63,cell_12.896_77.72,0.997318596828708,similarity
cell_13.122_77.63,cell_13.06_77.507,0.9968072231339792,similarity
cell_13.122_77.63,cell_13.019_77.709,0.9962978003554385,similarity
cell_13.122_77.63,cell_13.005_77.757,0.995843944667812,similarity
cell_13.122_77.63,cell_13.013_77.626,0.9943886687618191,similarity
cell_13.122_77.631,cell_13.04_77.519,0.9699263390293797,similarity
cell_13.122_77.631,cell_12.973_77.616,0.9572407758113582,similarity
cell_13.122_77.631,cell_12.974_77.624,0.9570290131164069,similarity
cell_13.122_77.631,cell_13.192_77.647,0.9387832545851459,similarity
cell_13.122_77.631,cell_12.912_77.626,0.9332517859695684,similarity
cell_13.122_77.632,cell_12.957_77.641,0.9964167214604385,similarity
cell_13.122_77.632,cell_12.911_77.635,0.9959063406163896,similarity
cell_13.122_77.632,cell_13.052_77.593,0.9952973304521623,similarity
cell_13.122_77.632,cell_12.933_77.69,0.9951677120997511,similarity
cell_13.122_77.632,cell_13.114_77.607,0.9944200407244503,similarity
cell_13.122_77.633,cell_13.043_77.591,0.9973629292846905,similarity
cell_13.122_77.633,cell_12.956_77.745,0.996677663624828,similarity
cell_13.122_77.633,cell_12.935_77.629,0.9965966676788774,similarity
cell_13.122_77.633,cell_12.958_77.644,0.9964999179807097,similarity
cell_13.122_77.633,cell_12.991_77.594,0.9961235682185086,similarity
cell_13.122_77.634,cell_12.925_77.637,0.999999951520126,similarity
cell_13.122_77.634,cell_13.166_77.709,0.9999998932673673,similarity
cell_13.122_77.634,cell_12.965_77.606,0.9999990172075942,similarity
cell_13.122_77.634,cell_13.001_77.66,0.9999965543609308,similarity
cell_13.122_77.634,cell_13.042_77.625,0.9999947307737282,similarity
cell_13.123_77.61,cell_12.996_77.697,0.9999345303409019,similarity
cell_13.123_77.61,cell_12.984_77.645,0.9998927917649633,similarity
cell_13.123_77.61,cell_13.054_77.48,0.9996264049006143,similarity
cell_13.123_77.61,cell_13.095_77.583,0.9994011180219742,similarity
cell_13.123_77.61,cell_12.93_77.63,0.999284081180918,similarity
cell_13.123_77.611,cell_12.909_77.688,0.9997800935142512,similarity
cell_13.123_77.611,cell_13.122_77.61,0.9997708436293743,similarity
cell_13.123_77.611,cell_13.142_77.618,0.997999337667594,similarity
cell_13.123_77.611,cell_13.018_77.541,0.9978305750580104,similarity
cell_13.123_77.611,cell_12.957_77.745,0.9976455901183653,similarity
cell_13.123_77.612,cell_13.119_77.609,0.9999999324003436,similarity
cell_13.123_77.612,cell_12.868_77.654,0.9999999269525692,similarity
cell_13.123_77.612,cell_13.119_77.612,0.9999992447023848,similarity
cell_13.123_77.612,cell_13.122_77.629,0.999999223419569,similarity
cell_13.123_77.612,cell_13.116_77.608,0.9999987155945556,similarity
cell_13.123_77.63,cell_13.122_77.62,0.9999957870108364,similarity
cell_13.123_77.63,cell_12.829_77.682,0.9999919418701185,similarity
cell_13.123_77.63,cell_13.059_77.599,0.999989188685078,similarity
cell_13.123_77.63,cell_13.001_77.683,0.9999556086977213,similarity
cell_13.123_77.63,cell_12.906_77.7,0.9998257956525978,similarity
cell_13.125_77.574,cell_12.912_77.559,0.999996914741991,similarity
cell_13.125_77.574,cell_12.891_77.595,0.999996151467439,similarity
cell_13.125_77.574,cell_13.0_77.575,0.9999961375159688,similarity
cell_13.125_77.574,cell_12.894_77.598,0.9999961235054815,similarity
cell_13.125_77.574,cell_13.095_77.6,0.9999960644294119,similarity
cell_13.126_77.573,cell_13.022_77.602,0.9999999632770332,similarity
cell_13.126_77.573,cell_12.898_77.586,0.9999999611326555,similarity
cell_13.126_77.573,cell_12.934_77.517,0.999999919124689,similarity
cell_13.126_77.573,cell_12.925_77.628,0.999999918713173,similarity
cell_13.126_77.573,cell_12.932_77.517,0.999999847838681,similarity
cell_13.129_77.572,cell_13.13_77.572,0.9999999694397068,similarity
cell_13.129_77.572,cell_13.104_77.614,0.9999998746906076,similarity
cell_13.129_77.572,cell_13.02_77.652,0.9999998096479065,similarity
cell_13.129_77.572,cell_13.018_77.709,0.9999996327264319,similarity
cell_13.129_77.572,cell_12.977_77.697,0.9999991446347004,similarity
cell_13.12_77.608,cell_12.965_77.762,0.9994853381728412,similarity
cell_13.12_77.608,cell_13.006_77.635,0.9994850553407462,similarity
cell_13.12_77.608,cell_12.973_77.701,0.99936491223424,similarity
cell_13.12_77.608,cell_12.936_77.625,0.9992955319269426,similarity
cell_13.12_77.608,cell_13.004_77.708,0.9992119497251024,similarity
cell_13.12_77.61,cell_13.026_77.532,0.9977865973617711,similarity
cell_13.12_77.61,cell_12.875_77.64,0.9976217483001314,similarity
cell_13.12_77.61,cell_13.039_77.519,0.9972989186153054,similarity
cell_13.12_77.61,cell_13.116_77.607,0.997197276024256,similarity
cell_13.12_77.61,cell_13.122_77.626,0.9969188959600243,similarity
cell_13.12_77.632,cell_12.929_77.68,0.9979273451855891,similarity
cell_13.12_77.632,cell_13.03_77.535,0.9953677632946046,similarity
cell_13.12_77.632,cell_12.975_77.601,0.994459893638669,similarity
cell_13.12_77.632,cell_12.93_77.68,0.9943409445603271,similarity
cell_13.12_77.632,cell_12.992_77.6,0.9939099940613236,similarity
cell_13.12_77.633,cell_13.033_77.554,0.9986171313158402,similarity
cell_13.12_77.633,cell_12.94_77.614,0.9984429363619831,similarity
cell_13.12_77.633,cell_12.888_77.646,0.9974190542202218,similarity
cell_13.12_77.633,cell_12.976_77.698,0.99737503097372,similarity
cell_13.12_77.633,cell_13.122_77.622,0.9968727163720772,similarity
cell_13.134_77.57,cell_12.852_77.588,0.9999968932740577,similarity
cell_13.134_77.57,cell_13.1_77.632,0.9999949498337566,similarity
cell_13.134_77.57,cell_13.242_77.713,0.9999906099188005,similarity
cell_13.134_77.57,cell_13.002_77.677,0.9999885599464897,similarity
cell_13.134_77.57,cell_12.919_77.684,0.9999880035222943,similarity
cell_13.139_77.618,cell_13.005_77.593,0.997647271560344,similarity
cell_13.139_77.618,cell_13.019_77.639,0.9971334186401711,similarity
cell_13.139_77.618,cell_12.902_77.708,0.9965116462822163,similarity
cell_13.139_77.618,cell_12.897_77.6,0.9957928179162154,similarity
cell_13.139_77.618,cell_12.945_77.62,0.9956663795342806,similarity
cell_13.139_77.621,cell_12.987_77.491,0.9998767595947623,similarity
cell_13.139_77.621,cell_13.005_77.712,0.9998719672088431,similarity
cell_13.139_77.621,cell_12.996_77.579,0.9998710700807697,similarity
cell_13.139_77.621,cell_12.994_77.685,0.9998648023144209,similarity
cell_13.139_77.621,cell_12.819_77.69,0.9998583770135957,similarity
cell_13.13_77.572,cell_13.129_77.572,0.9999999694397068,similarity
cell_13.13_77.572,cell_13.104_77.614,0.9999997207168345,similarity
cell_13.13_77.572,cell_13.02_77.652,0.9999996285992372,similarity
cell_13.13_77.572,cell_12.977_77.697,0.9999993960040047,similarity
cell_13.13_77.572,cell_13.018_77.709,0.9999993914729256,similarity
cell_13.141_77.618,cell_12.973_77.658,0.995010840242917,similarity
cell_13.141_77.618,cell_12.941_77.747,0.98947009352846,similarity
cell_13.141_77.618,cell_12.907_77.695,0.9890230684343403,similarity
cell_13.141_77.618,cell_13.059_77.467,0.9877533267565519,similarity
cell_13.141_77.618,cell_12.869_77.66,0.9872097515221471,similarity
cell_13.142_77.618,cell_13.018_77.541,0.9999395223046724,similarity
cell_13.142_77.618,cell_13.048_77.548,0.9996638983195991,similarity
cell_13.142_77.618,cell_13.039_77.52,0.999391249777172,similarity
cell_13.142_77.618,cell_12.906_77.7,0.9991749183587856,similarity
cell_13.142_77.618,cell_12.909_77.688,0.9989782249456987,similarity
cell_13.143_77.618,cell_13.016_77.551,0.992935853418435,similarity
cell_13.143_77.618,cell_12.878_77.647,0.9926957650108085,similarity
cell_13.143_77.618,cell_13.039_77.518,0.992511411822261,similarity
cell_13.143_77.618,cell_13.183_77.681,0.9912620654589684,similarity
cell_13.143_77.618,cell_13.011_77.529,0.9891738712907879,similarity
cell_13.144_77.617,cell_13.067_77.532,0.9999995859835957,similarity
cell_13.144_77.617,cell_13.058_77.534,0.9999994188386215,similarity
cell_13.144_77.617,cell_13.055_77.537,0.9999992359502812,similarity
cell_13.144_77.617,cell_12.869_77.576,0.9999968533842157,similarity
cell_13.144_77.617,cell_13.189_77.645,0.9999938348161573,similarity
cell_13.144_77.618,cell_12.962_77.649,0.9957150392912058,similarity
cell_13.144_77.618,cell_12.907_77.696,0.9947217733504484,similarity
cell_13.144_77.618,cell_12.995_77.615,0.993456901681557,similarity
cell_13.144_77.618,cell_13.022_77.638,0.9922662878616711,similarity
cell_13.144_77.618,cell_12.914_77.678,0.9918526399803769,similarity
cell_13.145_77.617,cell_13.001_77.661,0.9999998614739296,similarity
