spatial_cell,date,daily_poi,daily_violations
cell_12.982_77.599,2024-03-27,2.8522752749269524,3
cell_12.982_77.599,2024-03-28,2.979062808136894,1
cell_12.982_77.599,2024-03-31,2.979062808136894,1
cell_12.982_77.599,2024-04-02,2.979062808136894,1
cell_12.982_77.599,2024-04-03,3.214683230899678,7
cell_12.982_77.6,2023-11-12,2.0476928433652555,1
cell_12.982_77.6,2023-11-15,2.0476928433652555,1
cell_12.982_77.6,2023-11-17,2.0476928433652555,1
cell_12.982_77.6,2023-11-19,1.4759065198095778,1
cell_12.982_77.6,2023-11-24,2.1917877079374226,7
cell_12.982_77.6,2023-11-25,2.769700710912503,4
cell_12.982_77.6,2023-12-01,2.0476928433652555,1
cell_12.982_77.6,2023-12-11,2.7842393394597567,2
cell_12.982_77.6,2024-01-14,2.0476928433652555,1
cell_12.982_77.6,2024-02-05,1.7047480922384253,1
cell_12.982_77.601,2024-01-03,2.415966091412506,2
cell_12.982_77.602,2023-11-22,2.409194828052304,1
cell_12.982_77.602,2023-12-01,1.4759065198095778,1
cell_12.982_77.602,2024-01-03,2.3415687933992357,4
cell_12.982_77.603,2023-11-13,2.4962998336174436,1
cell_12.982_77.603,2023-11-17,2.37196038083171,13
cell_12.982_77.603,2023-11-18,2.189311694630284,4
cell_12.982_77.603,2023-11-19,2.8261546805838744,9
cell_12.982_77.603,2023-11-23,2.8739176845966896,2
cell_12.982_77.603,2023-11-30,2.1312034762384253,1
cell_12.982_77.603,2023-12-11,2.4962998336174436,5
cell_12.982_77.603,2023-12-28,2.4962998336174436,2
cell_12.982_77.603,2024-01-03,2.1312034762384253,5
cell_12.982_77.603,2024-01-04,2.1312034762384253,1
cell_12.982_77.603,2024-01-06,2.9736144683003722,1
cell_12.982_77.603,2024-01-09,2.1312034762384253,1
cell_12.982_77.603,2024-01-10,2.1312034762384253,1
cell_12.982_77.603,2024-01-12,1.5502185527741292,1
cell_12.982_77.603,2024-01-14,2.4962998336174436,1
cell_12.982_77.603,2024-01-15,2.1312034762384253,1
cell_12.982_77.603,2024-01-18,2.1312034762384253,1
cell_12.982_77.603,2024-01-20,2.8933357364319545,4
cell_12.982_77.603,2024-01-21,2.1312034762384253,1
cell_12.982_77.603,2024-01-24,3.0106487538799103,2
cell_12.982_77.603,2024-01-25,2.543386308278835,3
cell_12.982_77.603,2024-01-26,2.3746010478244375,3
cell_12.982_77.603,2024-01-27,2.378120620119907,2
cell_12.982_77.603,2024-02-01,2.5004736648175196,3
cell_12.982_77.603,2024-02-11,2.4962998336174436,3
cell_12.982_77.603,2024-02-13,2.4962998336174436,2
cell_12.982_77.603,2024-02-18,2.1312034762384253,1
cell_12.982_77.603,2024-03-04,2.4962998336174436,2
cell_12.982_77.603,2024-03-23,2.1312034762384253,1
cell_12.982_77.603,2024-03-25,2.4962998336174436,2
cell_12.982_77.603,2024-03-28,2.1312034762384253,1
cell_12.982_77.603,2024-03-30,2.1312034762384253,1
cell_12.982_77.603,2024-04-01,2.4962998336174436,2
cell_12.982_77.604,2023-11-17,2.0476928433652555,2
cell_12.982_77.604,2023-11-19,1.7047480922384253,1
cell_12.982_77.604,2023-11-23,1.7047480922384253,1
cell_12.982_77.604,2023-12-05,2.0476928433652555,1
cell_12.982_77.604,2023-12-09,2.0476928433652555,1
cell_12.982_77.604,2023-12-28,2.0476928433652555,2
cell_12.982_77.604,2024-01-06,2.302585092994046,1
cell_12.982_77.604,2024-01-14,2.409194828052304,1
cell_12.982_77.604,2024-01-15,2.409194828052304,3
cell_12.982_77.604,2024-01-21,2.3268001116789367,6
cell_12.982_77.604,2024-01-24,2.3368944311148945,5
cell_12.982_77.604,2024-01-26,1.7047480922384253,1
cell_12.982_77.604,2024-01-27,2.0476928433652555,2
cell_12.982_77.604,2024-01-31,2.2886941664899543,3
cell_12.982_77.604,2024-02-02,2.6741486494265287,4
cell_12.982_77.604,2024-02-04,1.7047480922384253,2
cell_12.982_77.604,2024-02-13,2.302585092994046,4
cell_12.982_77.604,2024-02-17,1.7047480922384253,1
cell_12.982_77.604,2024-02-21,2.22844383570878,2
cell_12.982_77.604,2024-02-25,2.0476928433652555,1
cell_12.982_77.604,2024-03-05,1.7047480922384253,1
cell_12.982_77.604,2024-03-07,1.7047480922384253,1
cell_12.982_77.604,2024-03-08,2.3098495985995133,20
cell_12.982_77.605,2023-11-14,2.409194828052304,1
cell_12.982_77.605,2023-11-18,2.2043067948805737,4
cell_12.982_77.605,2023-11-24,2.0476928433652555,1
cell_12.982_77.605,2023-12-30,1.8021222562636017,2
cell_12.982_77.605,2023-12-31,2.0476928433652555,2
cell_12.982_77.605,2024-01-02,2.7842393394597567,2
cell_12.982_77.605,2024-01-21,2.0476928433652555,1
cell_12.982_77.605,2024-01-24,2.708638820883159,4
cell_12.982_77.605,2024-02-27,2.409194828052304,5
cell_12.982_77.605,2024-03-03,2.0476928433652555,1
cell_12.982_77.605,2024-03-05,2.409194828052304,2
cell_12.982_77.605,2024-03-12,1.802122256263602,3
cell_12.982_77.605,2024-03-13,1.4759065198095778,1
cell_12.982_77.605,2024-03-25,2.0476928433652555,1
cell_12.982_77.605,2024-03-28,2.409194828052304,3
cell_12.982_77.605,2024-03-31,2.409194828052304,4
cell_12.982_77.605,2024-04-07,1.7047480922384253,1
cell_12.982_77.606,2023-11-11,3.7729711167589866,73
cell_12.982_77.606,2023-11-12,3.6944725365770523,32
cell_12.982_77.606,2023-11-13,3.9063382213713997,24
cell_12.982_77.606,2023-11-14,3.692599260657508,20
cell_12.982_77.606,2023-11-15,3.8193776631709073,55
cell_12.982_77.606,2023-11-16,3.8850702725197768,19
cell_12.982_77.606,2023-11-17,3.8928288079054556,68
cell_12.982_77.606,2023-11-18,3.7315747471589895,74
cell_12.982_77.606,2023-11-19,3.9227827278791847,3
cell_12.982_77.606,2023-11-23,3.9928464787528863,24
cell_12.982_77.606,2023-11-26,3.101568547259016,4
cell_12.982_77.606,2023-11-27,3.475297575642399,13
cell_12.982_77.606,2023-11-28,3.6446235639658604,7
cell_12.982_77.606,2023-12-03,4.223251360531801,6
cell_12.982_77.606,2023-12-10,3.1978801812342716,1
cell_12.982_77.606,2023-12-11,3.82649221809106,18
cell_12.982_77.606,2023-12-12,3.7934039517233806,20
cell_12.982_77.606,2023-12-17,3.8703915483971425,1
cell_12.982_77.606,2023-12-18,3.1978801812342716,4
cell_12.982_77.606,2023-12-21,3.8703915483971425,4
cell_12.982_77.606,2023-12-25,3.475297575642399,1
cell_12.982_77.606,2023-12-28,3.589635503534437,2
cell_12.982_77.606,2023-12-29,3.77547755076959,44
cell_12.982_77.606,2023-12-30,3.7439614771156244,50
cell_12.982_77.606,2024-01-01,4.510899802678883,31
cell_12.982_77.606,2024-01-04,3.9269974832937624,6
cell_12.982_77.606,2024-01-07,3.475297575642399,1
cell_12.982_77.606,2024-01-13,3.1978801812342716,5
cell_12.982_77.606,2024-01-14,3.7562859020961836,92
cell_12.982_77.606,2024-01-18,3.3099654090947497,6
cell_12.982_77.606,2024-01-21,4.0977561459224,9
cell_12.982_77.606,2024-01-22,5.140219466639596,4
cell_12.982_77.606,2024-01-24,4.225594903869474,12
cell_12.982_77.606,2024-02-01,3.738552301091978,38
cell_12.982_77.606,2024-02-05,4.152847437119444,1
cell_12.982_77.606,2024-02-08,3.8703915483971425,2
cell_12.982_77.606,2024-02-10,4.063108029733508,13
cell_12.982_77.606,2024-02-11,4.1934750806744905,80
cell_12.982_77.606,2024-02-16,4.174714952067757,24
cell_12.982_77.606,2024-02-20,3.8703915483971425,2
cell_12.982_77.606,2024-02-24,4.536383427119842,24
cell_12.982_77.606,2024-02-25,4.268882324304551,2
cell_12.982_77.606,2024-02-27,4.268882324304551,5
cell_12.982_77.606,2024-02-28,3.475297575642399,1
cell_12.982_77.606,2024-02-29,4.268882324304551,5
cell_12.982_77.606,2024-03-01,4.268882324304551,3
cell_12.982_77.606,2024-03-03,4.243664955124431,7
cell_12.982_77.606,2024-03-04,3.475297575642399,1
cell_12.982_77.606,2024-03-05,3.9971835959965056,5
cell_12.982_77.606,2024-03-07,4.553058904945947,10
cell_12.982_77.606,2024-03-09,4.553058904945947,10
cell_12.982_77.606,2024-03-10,4.4607024123706,39
cell_12.982_77.606,2024-03-11,4.955006189529499,4
cell_12.982_77.606,2024-03-12,3.9386582840520226,10
cell_12.982_77.606,2024-03-13,3.9386582840520226,10
cell_12.982_77.606,2024-03-17,4.388898430067927,32
cell_12.982_77.606,2024-03-19,4.152847437119444,7
cell_12.982_77.606,2024-03-27,4.082233464938868,8
cell_12.982_77.606,2024-03-28,4.4996973759024135,15
cell_12.982_77.606,2024-03-29,4.503032471467634,16
cell_12.982_77.606,2024-03-31,3.8703915483971425,3
cell_12.982_77.606,2024-04-01,4.416525433636186,5
cell_12.982_77.606,2024-04-05,3.8703915483971425,1
cell_12.982_77.606,2024-04-06,3.8703915483971425,1
cell_12.982_77.607,2023-11-11,3.495258665679352,33
cell_12.982_77.607,2023-11-12,3.758692190774117,18
cell_12.982_77.607,2023-11-13,3.44997050605449,9
cell_12.982_77.607,2023-11-14,3.542664812868924,17
cell_12.982_77.607,2023-11-15,3.555449474055416,19
cell_12.982_77.607,2023-11-16,3.8415888568008696,11
cell_12.982_77.607,2023-11-17,3.5006783938659134,20
cell_12.982_77.607,2023-11-18,3.3789138752399666,16
cell_12.982_77.607,2023-11-19,4.041848485371312,1
cell_12.982_77.607,2023-11-24,3.542664812868924,1
cell_12.982_77.607,2023-11-26,3.3661137974130617,1
cell_12.982_77.607,2023-11-27,3.542664812868924,1
cell_12.982_77.607,2023-11-28,2.8780430026062467,1
cell_12.982_77.607,2023-12-04,4.22123825303656,1
cell_12.982_77.607,2023-12-06,3.5426648128689235,5
cell_12.982_77.607,2023-12-08,3.2645818924256225,3
cell_12.982_77.607,2023-12-09,3.1952139034441536,3
cell_12.982_77.607,2023-12-11,3.938437731446689,1
cell_12.982_77.607,2023-12-18,3.4893328972806557,22
cell_12.982_77.607,2023-12-19,4.22123825303656,4
cell_12.982_77.607,2023-12-20,3.1515640985549553,1
cell_12.982_77.607,2023-12-21,3.725384153918975,22
cell_12.982_77.607,2023-12-24,3.7405512721578065,2
cell_12.982_77.607,2023-12-26,4.22123825303656,4
cell_12.982_77.607,2023-12-28,3.5630660794157625,6
cell_12.982_77.607,2023-12-29,2.8780430026062467,2
cell_12.982_77.607,2023-12-30,3.3750502210200803,21
cell_12.982_77.607,2024-01-01,3.612461970898327,21
cell_12.982_77.607,2024-01-03,3.1515640985549553,1
cell_12.982_77.607,2024-01-04,3.2645818924256225,2
cell_12.982_77.607,2024-01-05,2.6891775436004295,2
cell_12.982_77.607,2024-01-06,4.22123825303656,1
cell_12.982_77.607,2024-01-07,4.060018291516629,16
cell_12.982_77.607,2024-01-11,4.5550379286729585,6
cell_12.982_77.607,2024-01-13,3.2645818924256225,2
cell_12.982_77.607,2024-01-14,3.427159471759242,43
cell_12.982_77.607,2024-01-16,2.8780430026062467,1
cell_12.982_77.607,2024-01-17,3.542664812868924,1
cell_12.982_77.607,2024-01-18,3.2311794044082447,10
cell_12.982_77.607,2024-01-20,4.483545120809618,7
cell_12.982_77.607,2024-01-21,3.781698633907341,5
cell_12.982_77.607,2024-01-22,4.454733829348984,21
cell_12.982_77.607,2024-01-24,4.335683856111896,7
cell_12.982_77.607,2024-01-27,2.8780430026062467,1
cell_12.982_77.607,2024-01-28,2.8780430026062467,1
cell_12.982_77.607,2024-02-01,4.1379132633330675,2
cell_12.982_77.607,2024-02-04,3.8230865641282272,1
cell_12.982_77.607,2024-02-05,4.343651976252715,22
cell_12.982_77.607,2024-02-08,3.938437731446689,2
cell_12.982_77.607,2024-02-10,4.123354150393291,11
cell_12.982_77.607,2024-02-11,4.22123825303656,7
cell_12.982_77.607,2024-02-12,4.07375057123813,10
cell_12.982_77.607,2024-02-13,3.9230659981410794,11
cell_12.982_77.607,2024-02-16,3.9912600010363697,10
cell_12.982_77.607,2024-02-18,3.542664812868924,2
cell_12.982_77.607,2024-02-19,4.050601814932989,7
cell_12.982_77.607,2024-02-20,4.088521023400449,6
cell_12.982_77.607,2024-02-24,4.22123825303656,5
cell_12.982_77.607,2024-02-25,4.050601814932989,7
cell_12.982_77.607,2024-02-26,3.4122979080976013,3
cell_12.982_77.607,2024-02-27,3.870178539187839,5
cell_12.982_77.607,2024-02-29,4.067420377454279,14
cell_12.982_77.607,2024-03-01,3.938437731446689,2
cell_12.982_77.607,2024-03-02,3.9320071733079374,8
cell_12.982_77.607,2024-03-03,3.542664812868924,2
cell_12.982_77.607,2024-03-04,3.3471144557119397,2
cell_12.982_77.607,2024-03-05,3.8065134252541006,3
cell_12.982_77.607,2024-03-06,3.542664812868924,1
cell_12.982_77.607,2024-03-07,3.938437731446689,3
cell_12.982_77.607,2024-03-09,3.8015156601852036,13
cell_12.982_77.607,2024-03-10,3.542664812868924,1
cell_12.982_77.607,2024-03-11,4.513884558707106,10
cell_12.982_77.607,2024-03-12,3.94318987811293,2
cell_12.982_77.607,2024-03-13,2.8780430026062467,1
cell_12.982_77.607,2024-03-14,2.8780430026062467,1
cell_12.982_77.607,2024-03-17,4.109641408873996,30
cell_12.982_77.607,2024-03-18,3.1515640985549553,1
cell_12.982_77.607,2024-03-19,3.938437731446689,2
cell_12.982_77.607,2024-03-24,3.856723689170807,7
cell_12.982_77.607,2024-03-25,4.17699917649119,9
cell_12.982_77.607,2024-03-29,3.542664812868924,1
cell_12.982_77.607,2024-04-01,3.9090668352211213,6
cell_12.982_77.608,2023-11-10,5.1359205967713075,3
cell_12.982_77.608,2023-11-11,4.989485733469422,10
cell_12.982_77.608,2023-11-12,5.169110549491492,17
cell_12.982_77.608,2023-11-15,5.123067497982665,15
cell_12.982_77.608,2023-11-16,4.748230094541442,18
cell_12.982_77.608,2023-11-17,5.039183268869489,52
cell_12.982_77.608,2023-11-18,5.138965273586042,27
cell_12.982_77.608,2023-11-19,5.3537928250981865,38
cell_12.982_77.608,2023-11-20,5.159214074014017,16
cell_12.982_77.608,2023-11-21,4.494590887175321,6
cell_12.982_77.608,2023-11-22,4.730144119029467,7
cell_12.982_77.608,2023-11-23,4.879192579202376,7
cell_12.982_77.608,2023-11-24,5.230630983499359,1
cell_12.982_77.608,2023-11-26,4.809646358111464,9
cell_12.982_77.608,2023-11-27,4.818121512999335,5
cell_12.982_77.608,2023-11-28,4.742355831042796,8
cell_12.982_77.608,2023-11-29,4.827837377939436,1
cell_12.982_77.608,2023-11-30,5.230630983499359,1
cell_12.982_77.608,2023-12-01,4.827837377939436,1
cell_12.982_77.608,2023-12-02,5.230630983499359,1
cell_12.982_77.608,2023-12-03,4.426366189397175,3
cell_12.982_77.608,2023-12-04,4.971670406475822,2
cell_12.982_77.608,2023-12-06,4.888610612968276,18
cell_12.982_77.608,2023-12-07,4.827837377939436,2
cell_12.982_77.608,2023-12-08,4.83344575497476,21
cell_12.982_77.608,2023-12-09,4.895539742035349,12
cell_12.982_77.608,2023-12-10,5.0422203387151665,14
cell_12.982_77.608,2023-12-11,5.050316976622728,17
cell_12.982_77.608,2023-12-12,5.546752753105242,4
cell_12.982_77.608,2023-12-13,4.41366692954796,4
cell_12.982_77.608,2023-12-14,5.16578888596783,9
cell_12.982_77.608,2023-12-17,5.303300478077296,14
cell_12.982_77.608,2023-12-18,4.884466391708856,6
cell_12.982_77.608,2023-12-19,4.734586597248971,6
cell_12.982_77.608,2023-12-21,5.544094082673551,15
cell_12.982_77.608,2023-12-22,5.018731663922391,9
cell_12.982_77.608,2023-12-23,5.389738083079644,23
cell_12.982_77.608,2023-12-24,5.493134894664344,33
cell_12.982_77.608,2023-12-25,5.100820090733175,4
cell_12.982_77.608,2023-12-26,4.142662148551993,1
cell_12.982_77.608,2023-12-27,4.827837377939436,2
cell_12.982_77.608,2023-12-28,4.771988735503887,7
cell_12.982_77.608,2023-12-29,4.142662148551993,1
cell_12.982_77.608,2023-12-30,4.827837377939436,6
cell_12.982_77.608,2023-12-31,4.88294459036629,22
cell_12.982_77.608,2024-01-01,5.365949059301985,30
cell_12.982_77.608,2024-01-03,4.954916259136636,18
cell_12.982_77.608,2024-01-04,5.166389844262804,8
cell_12.982_77.608,2024-01-05,4.780334429969753,12
cell_12.982_77.608,2024-01-06,5.191592819954471,3
cell_12.982_77.608,2024-01-07,5.316706849436482,39
cell_12.982_77.608,2024-01-08,4.965929310465976,5
cell_12.982_77.608,2024-01-09,4.426366189397175,1
cell_12.982_77.608,2024-01-10,4.35544017918588,4
cell_12.982_77.608,2024-01-11,4.886725336810347,4
cell_12.982_77.608,2024-01-12,5.026174057163612,9
cell_12.982_77.608,2024-01-13,4.984393501854086,7
cell_12.982_77.608,2024-01-14,5.323189208278135,26
cell_12.982_77.608,2024-01-15,5.007102196482914,9
cell_12.982_77.608,2024-01-16,4.666358961241456,6
cell_12.982_77.608,2024-01-17,5.074958874893839,11
cell_12.982_77.608,2024-01-18,4.49200723842448,8
cell_12.982_77.608,2024-01-19,5.331969682153284,21
cell_12.982_77.608,2024-01-20,5.1679447754838845,12
cell_12.982_77.608,2024-01-21,5.428103112574287,45
cell_12.982_77.608,2024-01-22,5.1408794053152125,32
cell_12.982_77.608,2024-01-23,5.1993690964753165,13
cell_12.982_77.608,2024-01-24,5.322143837616954,20
cell_12.982_77.608,2024-01-25,4.8349204356884,17
cell_12.982_77.608,2024-01-26,4.885379321590854,7
cell_12.982_77.608,2024-01-27,4.893240721925423,8
cell_12.982_77.608,2024-01-28,5.567642480970326,7
cell_12.982_77.608,2024-01-29,5.512216255657559,9
cell_12.982_77.608,2024-01-31,5.581032235488505,10
cell_12.982_77.608,2024-02-01,5.330009607131353,16
cell_12.982_77.608,2024-02-02,4.142662148551993,1
cell_12.982_77.608,2024-02-05,4.908660582454953,5
cell_12.982_77.608,2024-02-06,5.153438478835372,6
cell_12.982_77.608,2024-02-07,4.827837377939436,3
cell_12.982_77.608,2024-02-08,4.962101913126077,6
cell_12.982_77.608,2024-02-09,4.694013648425349,3
cell_12.982_77.608,2024-02-10,4.737912699158676,5
cell_12.982_77.608,2024-02-11,5.482613386747857,25
cell_12.982_77.608,2024-02-12,4.827837377939436,4
cell_12.982_77.608,2024-02-13,4.819593069217027,6
cell_12.982_77.608,2024-02-14,5.33671397702229,7
cell_12.982_77.608,2024-02-15,5.029564784973813,4
cell_12.982_77.608,2024-02-16,5.38247494127104,20
cell_12.982_77.608,2024-02-18,5.328396122343375,14
cell_12.982_77.608,2024-02-19,4.52673398653274,4
cell_12.982_77.608,2024-02-20,5.143209614574264,16
cell_12.982_77.608,2024-02-21,4.727800185058286,4
cell_12.982_77.608,2024-02-23,5.3791468427693605,20
cell_12.982_77.608,2024-02-24,5.436282997416515,5
cell_12.982_77.608,2024-02-25,4.827837377939436,4
cell_12.982_77.608,2024-02-27,5.411822579744032,12
cell_12.982_77.608,2024-02-28,5.335865400321388,13
cell_12.982_77.608,2024-02-29,5.409595758533803,8
cell_12.982_77.608,2024-03-01,5.51697462355447,10
cell_12.982_77.608,2024-03-02,5.214316781502618,11
cell_12.982_77.608,2024-03-03,5.379147174431463,5
cell_12.982_77.608,2024-03-04,5.096366448312718,3
cell_12.982_77.608,2024-03-05,5.225490958147499,12
cell_12.982_77.608,2024-03-06,5.352476782956318,14
cell_12.982_77.608,2024-03-07,5.421908545168848,23
cell_12.982_77.608,2024-03-08,4.988954820163405,5
cell_12.982_77.608,2024-03-09,5.121033303878723,9
cell_12.982_77.608,2024-03-10,4.142662148551993,1
cell_12.982_77.608,2024-03-11,4.542819690121336,2
cell_12.982_77.608,2024-03-12,5.253640697458644,12
cell_12.982_77.608,2024-03-13,5.674636511689942,11
cell_12.982_77.608,2024-03-14,4.504439738870921,3
cell_12.982_77.608,2024-03-15,4.98401768187145,7
cell_12.982_77.608,2024-03-16,5.183275790135333,6
cell_12.982_77.608,2024-03-17,5.1962674179813755,12
cell_12.982_77.608,2024-03-18,5.142878181164594,16
cell_12.982_77.608,2024-03-19,5.236716501419636,9
cell_12.982_77.608,2024-03-22,5.287040699972842,6
cell_12.982_77.608,2024-03-23,5.113516492864697,5
cell_12.982_77.608,2024-03-24,5.262251527528821,7
cell_12.982_77.608,2024-03-25,4.627101783668305,2
cell_12.982_77.608,2024-03-26,5.446873261014178,18
cell_12.982_77.608,2024-03-27,5.129932582109378,4
cell_12.982_77.608,2024-03-28,5.311988392035472,16
cell_12.982_77.608,2024-03-29,4.962101913126077,6
cell_12.982_77.608,2024-03-30,5.313139978461638,9
cell_12.982_77.608,2024-03-31,5.129932582109378,8
cell_12.982_77.608,2024-04-01,5.129932582109378,4
cell_12.982_77.608,2024-04-03,4.827837377939436,2
cell_12.982_77.608,2024-04-04,4.962101913126077,3
cell_12.982_77.608,2024-04-05,5.113516492864697,1
cell_12.982_77.608,2024-04-06,5.230630983499359,2
cell_12.982_77.608,2024-04-07,5.330532505938186,12
cell_12.982_77.608,2024-04-08,5.205211522566919,22
cell_12.982_77.609,2023-11-11,2.7084667809874263,4
cell_12.982_77.609,2023-11-13,2.7084667809874263,2
cell_12.982_77.609,2023-11-14,2.979348794303467,1
cell_12.982_77.609,2023-11-15,2.840318779110052,5
cell_12.982_77.609,2023-11-16,2.598979106047848,1
cell_12.982_77.609,2023-11-17,2.5221224206686177,4
cell_12.982_77.609,2023-11-18,2.8970254872052856,16
cell_12.982_77.609,2023-11-19,2.8822829629738096,7
cell_12.982_77.609,2023-11-23,3.044078457186315,6
cell_12.982_77.609,2023-11-27,2.7084667809874263,2
cell_12.982_77.609,2023-11-28,2.584237207441554,3
cell_12.982_77.609,2023-12-05,3.500873642877514,3
cell_12.982_77.609,2023-12-06,2.8890547898647867,6
cell_12.982_77.609,2023-12-07,2.8517524159751826,2
cell_12.982_77.609,2023-12-08,2.3357780603498095,1
cell_12.982_77.609,2023-12-09,2.7084667809874268,3
cell_12.982_77.609,2023-12-10,2.979348794303467,1
cell_12.982_77.609,2023-12-11,2.979348794303467,1
cell_12.982_77.609,2023-12-12,2.979348794303467,1
cell_12.982_77.609,2023-12-13,2.6719708893409,3
cell_12.982_77.609,2023-12-14,2.979348794303467,1
cell_12.982_77.609,2023-12-16,2.3357780603498095,1
cell_12.982_77.609,2023-12-18,3.231824207546262,2
cell_12.982_77.609,2023-12-19,3.235051424075982,2
cell_12.982_77.609,2023-12-22,2.7084667809874263,2
cell_12.982_77.609,2023-12-24,3.083243778513331,6
cell_12.982_77.609,2023-12-25,2.598979106047848,1
cell_12.982_77.609,2023-12-27,2.979348794303467,1
cell_12.982_77.609,2023-12-30,2.979348794303467,4
cell_12.982_77.609,2023-12-31,2.7084667809874268,6
cell_12.982_77.609,2024-01-01,2.979348794303467,1
cell_12.982_77.609,2024-01-03,2.3357780603498095,2
cell_12.982_77.609,2024-01-05,2.3357780603498095,1
cell_12.982_77.609,2024-01-06,2.584237207441554,3
cell_12.982_77.609,2024-01-07,3.3677267716005557,1
cell_12.982_77.609,2024-01-12,2.979348794303467,1
cell_12.982_77.609,2024-01-13,3.646754527813265,1
cell_12.982_77.609,2024-01-14,2.7084667809874268,3
cell_12.982_77.609,2024-01-15,3.0186193906466134,7
cell_12.982_77.609,2024-01-16,2.3357780603498095,2
cell_12.982_77.609,2024-01-17,2.7084667809874263,2
cell_12.982_77.609,2024-01-19,3.1550469663716343,3
cell_12.982_77.609,2024-01-20,2.3357780603498095,1
cell_12.982_77.609,2024-01-21,2.8030499070462906,10
cell_12.982_77.609,2024-01-22,2.9078409349752827,9
cell_12.982_77.609,2024-01-23,2.3357780603498095,1
cell_12.982_77.609,2024-01-24,2.615294600828022,4
cell_12.982_77.609,2024-01-25,2.9833212942294907,6
cell_12.982_77.609,2024-01-26,2.9487025688771022,21
cell_12.982_77.609,2024-01-27,2.681094862252532,4
cell_12.982_77.609,2024-01-29,2.7084667809874263,2
cell_12.982_77.609,2024-02-04,2.979348794303467,1
cell_12.982_77.609,2024-02-05,3.1128299410054265,5
cell_12.982_77.609,2024-02-06,3.3677267716005557,2
cell_12.982_77.609,2024-02-07,2.598979106047848,1
cell_12.982_77.609,2024-02-11,3.479903094435816,8
cell_12.982_77.609,2024-02-12,3.3677267716005557,2
cell_12.982_77.609,2024-02-13,2.7084667809874263,2
cell_12.982_77.609,2024-02-14,2.979348794303467,2
cell_12.982_77.609,2024-02-15,2.979348794303467,1
cell_12.982_77.609,2024-02-16,3.5355202388949656,6
cell_12.982_77.609,2024-02-18,3.646754527813265,8
cell_12.982_77.609,2024-02-20,3.5514108515975797,7
cell_12.982_77.609,2024-02-21,3.3677267716005557,3
cell_12.982_77.609,2024-02-24,3.3677267716005557,3
cell_12.982_77.609,2024-02-26,2.979348794303467,1
cell_12.982_77.609,2024-02-27,2.979348794303467,1
cell_12.982_77.609,2024-02-29,3.2542429687054923,1
cell_12.982_77.609,2024-03-02,3.367726771600556,5
cell_12.982_77.609,2024-03-04,2.979348794303467,1
cell_12.982_77.609,2024-03-07,3.3677267716005557,3
cell_12.982_77.609,2024-03-08,3.646754527813265,4
cell_12.982_77.609,2024-03-10,2.7084667809874268,3
cell_12.982_77.609,2024-03-11,2.7084667809874263,2
cell_12.982_77.609,2024-03-12,3.038096776293991,2
cell_12.982_77.609,2024-03-16,2.3357780603498095,1
cell_12.982_77.609,2024-03-18,3.2706322772762837,4
cell_12.982_77.609,2024-03-22,3.3677267716005557,2
cell_12.982_77.609,2024-03-24,2.979348794303467,1
cell_12.982_77.609,2024-03-27,3.175539855212379,4
cell_12.982_77.609,2024-03-28,2.979348794303467,1
cell_12.982_77.609,2024-04-01,2.598979106047848,1
cell_12.982_77.609,2024-04-03,2.979348794303467,1
cell_12.982_77.61,2023-11-10,5.220793284540824,10
cell_12.982_77.61,2023-11-11,4.541829480473588,29
cell_12.982_77.61,2023-11-12,5.206873070216421,16
cell_12.982_77.61,2023-11-13,4.608177409493779,18
cell_12.982_77.61,2023-11-15,4.5273208875546365,5
cell_12.982_77.61,2023-11-16,4.58266508542876,1
cell_12.982_77.61,2023-11-17,4.728661835301035,21
cell_12.982_77.61,2023-11-18,4.645984707131024,23
cell_12.982_77.61,2023-11-19,4.803631463936908,21
cell_12.982_77.61,2023-11-20,4.670971226982604,6
cell_12.982_77.61,2023-11-21,4.566014359745945,10
cell_12.982_77.61,2023-11-22,4.4405257505454365,2
cell_12.982_77.61,2023-11-23,4.712558206507314,15
cell_12.982_77.61,2023-11-24,5.04983808904912,7
cell_12.982_77.61,2023-11-25,5.253503120225964,3
cell_12.982_77.61,2023-11-26,4.61461177708324,4
cell_12.982_77.61,2023-11-27,5.022657471887164,18
cell_12.982_77.61,2023-11-28,4.527162666486045,3
cell_12.982_77.61,2023-11-29,4.823895135051847,5
cell_12.982_77.61,2023-12-03,4.526463473676913,11
cell_12.982_77.61,2023-12-05,4.655765100466059,11
cell_12.982_77.61,2023-12-06,4.879296884522751,6
cell_12.982_77.61,2023-12-07,4.382482916464198,2
cell_12.982_77.61,2023-12-08,4.58266508542876,1
cell_12.982_77.61,2023-12-10,4.58266508542876,1
cell_12.982_77.61,2023-12-11,4.429132884726595,26
cell_12.982_77.61,2023-12-13,4.447879194053025,8
cell_12.982_77.61,2023-12-14,4.58266508542876,1
cell_12.982_77.61,2023-12-15,5.005469197406054,6
cell_12.982_77.61,2023-12-16,5.109525999822796,5
cell_12.982_77.61,2023-12-17,4.572531563340745,15
cell_12.982_77.61,2023-12-18,5.0685815600347635,9
cell_12.982_77.61,2023-12-19,4.9847151681339055,1
cell_12.982_77.61,2023-12-21,4.58266508542876,1
cell_12.982_77.61,2023-12-24,4.946867642199183,12
cell_12.982_77.61,2023-12-28,3.899693559352533,2
cell_12.982_77.61,2023-12-29,4.876312919753589,8
