spatial_cell,hour,avg_poi,avg_violations
cell_12.964_77.578,8.0,4.23099177083017,15
cell_12.964_77.578,12.0,4.870632833028007,7
cell_12.964_77.578,16.0,4.185124909762738,1
cell_12.964_77.578,17.0,5.004934721440838,6
cell_12.964_77.578,18.0,4.505427917486956,5
cell_12.964_77.578,19.0,4.69727409763774,52
cell_12.964_77.578,20.0,4.133810523168789,18
cell_12.964_77.578,21.0,4.108352342430664,30
cell_12.964_77.578,22.0,4.038902256394919,23
cell_12.964_77.578,23.0,4.662003492894075,50
cell_12.964_77.579,0.0,3.886937337985096,32
cell_12.964_77.579,1.0,3.685048381536679,25
cell_12.964_77.579,2.0,3.947452304070415,60
cell_12.964_77.579,3.0,3.7172761162477146,51
cell_12.964_77.579,4.0,3.8359684571174544,54
cell_12.964_77.579,5.0,3.8712449507081024,69
cell_12.964_77.579,6.0,3.993749825572095,55
cell_12.964_77.579,7.0,3.6382551267221217,6
cell_12.964_77.579,12.0,2.7508322372524496,1
cell_12.964_77.579,16.0,3.8977938366742166,1
cell_12.964_77.579,18.0,3.574048054926124,2
cell_12.964_77.579,19.0,3.712086822923625,135
cell_12.964_77.579,20.0,3.4387007088021857,67
cell_12.964_77.579,21.0,3.422168271085649,7
cell_12.964_77.579,22.0,4.065083241214385,8
cell_12.964_77.579,23.0,3.320821568935934,9
cell_12.964_77.58,0.0,2.2796457513407207,13
cell_12.964_77.58,1.0,2.580880975653925,35
cell_12.964_77.58,2.0,2.589171097414475,27
cell_12.964_77.58,3.0,2.7442976520479965,22
cell_12.964_77.58,4.0,2.3883009929623658,30
cell_12.964_77.58,5.0,2.545790211585987,30
cell_12.964_77.58,6.0,2.2723467426047814,12
cell_12.964_77.58,7.0,2.5807638318170256,3
cell_12.964_77.58,8.0,2.244691114575143,1
cell_12.964_77.58,19.0,2.5957760043373814,20
cell_12.964_77.58,20.0,2.1026025209149113,10
cell_12.964_77.58,21.0,2.621460230075569,7
cell_12.964_77.58,23.0,2.5598616146432995,2
cell_12.964_77.581,0.0,2.21058828295459,7
cell_12.964_77.581,1.0,2.363751949588475,22
cell_12.964_77.581,2.0,2.408471011396832,33
cell_12.964_77.581,3.0,2.5778275276478917,19
cell_12.964_77.581,4.0,2.524794891283243,22
cell_12.964_77.581,5.0,2.4772802528086304,15
cell_12.964_77.581,6.0,2.208537178353253,10
cell_12.964_77.581,7.0,1.7959174793767188,1
cell_12.964_77.581,8.0,2.1444682248969085,1
cell_12.964_77.581,19.0,2.7148150516205534,15
cell_12.964_77.581,20.0,2.8686681819540705,16
cell_12.964_77.581,21.0,2.1849853476280816,6
cell_12.964_77.581,22.0,2.1790154435535842,3
cell_12.964_77.581,23.0,2.5101072634052985,6
cell_12.964_77.582,0.0,2.0353679031058345,4
cell_12.964_77.582,1.0,2.1470588316924046,13
cell_12.964_77.582,2.0,2.218485769665354,14
cell_12.964_77.582,3.0,2.281675940526931,16
cell_12.964_77.582,4.0,2.560645859063069,45
cell_12.964_77.582,5.0,2.3325657523048404,30
cell_12.964_77.582,6.0,2.4349825454851413,31
cell_12.964_77.582,7.0,2.496949772292435,9
cell_12.964_77.582,19.0,2.6969897594388477,3
cell_12.964_77.582,20.0,2.09528315664196,4
cell_12.964_77.582,21.0,1.9442332330060976,2
cell_12.964_77.582,23.0,2.2428198853337946,7
cell_12.964_77.583,0.0,2.2734918346222313,22
cell_12.964_77.583,1.0,2.465309066543004,44
cell_12.964_77.583,2.0,2.6130575756986483,15
cell_12.964_77.583,3.0,2.77508407368068,37
cell_12.964_77.583,4.0,2.6860001422086417,73
cell_12.964_77.583,5.0,2.5538854424923096,49
cell_12.964_77.583,6.0,2.701421264232054,32
cell_12.964_77.583,7.0,2.646086254432883,10
cell_12.964_77.583,8.0,2.548137296242939,4
cell_12.964_77.583,19.0,2.20223801283868,4
cell_12.964_77.583,20.0,2.291271333093772,1
cell_12.964_77.583,21.0,2.036746048464717,3
cell_12.964_77.583,22.0,2.6624424676240777,2
cell_12.964_77.583,23.0,2.565949594114484,10
cell_12.964_77.584,0.0,3.729762491117117,154
cell_12.964_77.584,1.0,3.677967254891654,84
cell_12.964_77.584,2.0,3.573701307112544,93
cell_12.964_77.584,3.0,3.6436367787292294,55
cell_12.964_77.584,4.0,3.701554445629341,136
cell_12.964_77.584,5.0,3.738309904599298,178
cell_12.964_77.584,6.0,3.7515363231834176,98
cell_12.964_77.584,7.0,3.632275402837495,26
cell_12.964_77.584,8.0,3.4892640510350605,14
cell_12.964_77.584,20.0,3.5271096228452428,3
cell_12.964_77.584,21.0,2.8282583973243636,3
cell_12.964_77.584,22.0,3.720971862488998,10
cell_12.964_77.584,23.0,3.7329765893777487,77
cell_12.964_77.585,0.0,1.136111106175868,3
cell_12.964_77.585,1.0,1.1786549963416462,1
cell_12.964_77.585,2.0,1.1786549963416462,1
cell_12.964_77.585,3.0,1.6680547943716573,12
cell_12.964_77.585,4.0,1.4671842098347654,12
cell_12.964_77.585,5.0,1.4695698612163823,11
cell_12.964_77.585,6.0,1.7205683221500956,4
cell_12.964_77.585,7.0,1.1786549963416462,1
cell_12.964_77.585,20.0,1.1786549963416462,1
cell_12.964_77.585,21.0,1.1786549963416462,1
cell_12.964_77.585,22.0,1.7430061323527266,8
cell_12.964_77.585,23.0,1.3899405161981686,11
cell_12.964_77.588,21.0,1.1786549963416462,1
cell_12.964_77.589,21.0,1.1786549963416462,1
cell_12.964_77.59,21.0,1.1786549963416462,1
cell_12.964_77.603,22.0,1.7047480922384253,1
cell_12.964_77.604,1.0,1.4759065198095778,1
cell_12.964_77.604,4.0,0.7537718023763802,1
cell_12.964_77.604,5.0,1.4759065198095778,1
cell_12.964_77.606,7.0,0.9028655317297248,6
cell_12.964_77.615,0.0,0.9886113934537812,1
cell_12.964_77.639,0.0,1.9249075498144286,2
cell_12.964_77.64,0.0,2.3381216713467983,6
cell_12.964_77.64,4.0,1.7047480922384253,1
cell_12.964_77.64,5.0,2.6741486494265287,5
cell_12.964_77.64,6.0,2.0476928433652555,1
cell_12.964_77.641,3.0,1.866353857921112,6
cell_12.964_77.641,4.0,1.7993849743232653,15
cell_12.964_77.641,5.0,1.8705382604054244,6
cell_12.964_77.641,6.0,1.6791549002682353,4
cell_12.964_77.641,8.0,1.4759065198095778,1
cell_12.964_77.641,19.0,2.0476928433652555,1
cell_12.964_77.641,20.0,1.4759065198095778,1
cell_12.964_77.641,22.0,1.5375613866254128,4
cell_12.964_77.641,23.0,1.2633586797318055,3
cell_12.964_77.642,0.0,0.7537718023763802,1
cell_12.964_77.642,3.0,1.9728914777602522,9
cell_12.964_77.642,4.0,1.3871891215713668,12
cell_12.964_77.642,5.0,1.7272604583665954,13
cell_12.964_77.642,6.0,1.6841780074744737,12
cell_12.964_77.642,7.0,1.6146708470302955,4
cell_12.964_77.642,8.0,1.1148391610929789,2
cell_12.964_77.642,9.0,1.5776131741326398,16
cell_12.964_77.642,11.0,1.4759065198095778,1
cell_12.964_77.642,19.0,1.7382697890143535,3
cell_12.964_77.642,20.0,1.7205683221500956,4
cell_12.964_77.642,21.0,1.6390143880365897,2
cell_12.964_77.642,23.0,1.7063435553897293,2
cell_12.964_77.644,3.0,1.4759065198095778,1
cell_12.964_77.702,0.0,1.9215613911583154,1
cell_12.964_77.702,22.0,1.1590349652812755,1
cell_12.964_77.711,3.0,1.1590349652812755,1
cell_12.964_77.713,22.0,1.1590349652812755,1
cell_12.964_77.714,21.0,0.8993090531450396,1
cell_12.964_77.716,5.0,1.6815190531099742,1
cell_12.964_77.717,2.0,1.2400247195704626,3
cell_12.964_77.717,5.0,1.4540194903241057,1
cell_12.964_77.717,21.0,1.5719506846607372,3
cell_12.964_77.718,0.0,1.7437854822443328,16
cell_12.964_77.718,1.0,2.0922360592805354,4
cell_12.964_77.718,2.0,2.196173627400518,6
cell_12.964_77.718,3.0,2.134427753811912,7
cell_12.964_77.718,4.0,2.2919006339171926,90
cell_12.964_77.718,5.0,2.3548800339792693,59
cell_12.964_77.718,6.0,1.9105062226932013,12
cell_12.964_77.718,21.0,2.392346478664788,12
cell_12.964_77.718,22.0,2.404831625989118,61
cell_12.964_77.718,23.0,2.4218135635099176,128
cell_12.964_77.719,5.0,1.1786549963416462,1
cell_12.964_77.733,1.0,0.8711915979150807,2
cell_12.964_77.733,2.0,0.9662133993590132,2
cell_12.964_77.733,3.0,1.170577504375823,11
cell_12.964_77.733,4.0,1.3136706603890604,25
cell_12.964_77.733,5.0,1.0939502981628535,16
cell_12.964_77.733,6.0,1.302526028279489,13
cell_12.964_77.733,7.0,1.232614060648799,7
cell_12.964_77.733,8.0,0.7411169683991071,5
cell_12.964_77.733,20.0,0.9489504649344763,2
cell_12.964_77.733,21.0,0.7537718023763802,1
cell_12.964_77.749,0.0,0.7537718023763802,1
cell_12.964_77.749,2.0,1.4759065198095778,2
cell_12.964_77.749,4.0,0.5596157879354227,1
cell_12.965_77.505,1.0,0.5596157879354227,2
cell_12.965_77.505,22.0,0.9886113934537812,1
cell_12.965_77.509,23.0,0.7537718023763802,1
cell_12.965_77.534,0.0,1.7258330759608702,1
cell_12.965_77.534,1.0,1.7258330759608702,1
cell_12.965_77.535,6.0,2.070123002550612,2
cell_12.965_77.537,0.0,1.9995143059544687,3
cell_12.965_77.537,2.0,2.070123002550612,1
cell_12.965_77.537,4.0,2.1039345372171243,22
cell_12.965_77.537,5.0,2.268877280177966,13
cell_12.965_77.537,6.0,2.114715817925898,6
cell_12.965_77.537,7.0,1.4957985494127144,2
cell_12.965_77.537,20.0,2.3257543281114574,1
cell_12.965_77.537,21.0,2.3048396868732195,12
cell_12.965_77.537,22.0,2.10562888964859,9
cell_12.965_77.537,23.0,2.070123002550612,3
cell_12.965_77.538,0.0,2.6827130286525827,7
cell_12.965_77.538,2.0,2.13603732699934,4
cell_12.965_77.538,3.0,2.8270686699616747,7
cell_12.965_77.538,4.0,2.4896152350971046,29
cell_12.965_77.538,5.0,2.3825840922303896,18
cell_12.965_77.538,6.0,2.6080446232238836,35
cell_12.965_77.538,7.0,2.4718004234627613,11
cell_12.965_77.538,8.0,2.46152793600858,4
cell_12.965_77.538,20.0,2.9647364528270677,7
cell_12.965_77.538,21.0,2.5288960746937468,56
cell_12.965_77.538,22.0,2.5004731237265756,40
cell_12.965_77.538,23.0,2.4209026912267637,19
cell_12.965_77.539,0.0,4.0338718242974085,51
cell_12.965_77.539,1.0,3.966737632853414,12
cell_12.965_77.539,2.0,3.9822613203799477,62
cell_12.965_77.539,3.0,4.0059566703695415,10
cell_12.965_77.539,4.0,4.296833616811093,142
cell_12.965_77.539,5.0,4.241993100018408,167
cell_12.965_77.539,6.0,4.246471836376354,246
cell_12.965_77.539,7.0,4.23418204957125,134
cell_12.965_77.539,8.0,4.208182827404173,20
cell_12.965_77.539,9.0,4.4099790732186985,3
cell_12.965_77.539,12.0,3.7289140413561728,3
cell_12.965_77.539,19.0,4.694617660789995,9
cell_12.965_77.539,20.0,4.204095954418282,49
cell_12.965_77.539,21.0,4.221525543506423,240
cell_12.965_77.539,22.0,4.205443113864444,153
cell_12.965_77.539,23.0,4.1485905244452095,101
cell_12.965_77.54,0.0,1.361300359858304,11
cell_12.965_77.54,4.0,1.6738059895286572,14
cell_12.965_77.54,5.0,1.5944484024947865,9
cell_12.965_77.54,6.0,1.5129459934660148,9
cell_12.965_77.54,7.0,1.2235518061073125,4
cell_12.965_77.54,20.0,1.4611790043729687,2
cell_12.965_77.54,21.0,1.8496385237794584,20
cell_12.965_77.54,22.0,1.4655373283290671,6
cell_12.965_77.54,23.0,1.206529860938692,5
cell_12.965_77.542,22.0,0.9317963801260266,3
cell_12.965_77.543,1.0,0.4141090219196448,1
cell_12.965_77.543,22.0,0.9317963801260266,3
cell_12.965_77.544,2.0,0.7674656863020543,3
cell_12.965_77.544,4.0,1.1316321178573843,2
cell_12.965_77.544,5.0,0.5707157296961154,1
cell_12.965_77.544,22.0,0.9317963801260266,1
cell_12.965_77.548,4.0,0.44628710262841953,1
cell_12.965_77.549,1.0,0.6566937951559014,2
cell_12.965_77.549,2.0,0.5596157879354227,1
cell_12.965_77.549,4.0,0.7537718023763802,1
cell_12.965_77.549,5.0,0.6243344594157418,3
cell_12.965_77.549,7.0,1.1786549963416462,1
cell_12.965_77.549,21.0,0.3184537311185346,1
cell_12.965_77.55,8.0,0.9886113934537812,2
cell_12.965_77.551,0.0,0.44628710262841953,1
cell_12.965_77.552,21.0,0.5596157879354227,1
cell_12.965_77.552,22.0,0.6000294525023999,2
cell_12.965_77.552,23.0,0.5596157879354227,1
cell_12.965_77.554,21.0,0.7537718023763802,1
cell_12.965_77.555,0.0,1.0116510590454497,10
cell_12.965_77.555,1.0,1.2972632284657213,3
cell_12.965_77.555,2.0,1.1406321376874256,13
cell_12.965_77.555,3.0,0.9571701926803894,8
cell_12.965_77.555,4.0,1.1000162480963909,15
cell_12.965_77.555,5.0,1.0403577194095994,41
cell_12.965_77.555,6.0,0.9501764118791431,32
cell_12.965_77.555,7.0,1.248558833893614,22
cell_12.965_77.555,8.0,0.9745596399981308,1
cell_12.965_77.555,20.0,1.3406510949383441,10
cell_12.965_77.555,21.0,1.3064454544802842,20
cell_12.965_77.555,22.0,1.0894002289194984,12
cell_12.965_77.555,23.0,1.03813450020765,6
cell_12.965_77.568,6.0,1.1786549963416462,1
cell_12.965_77.568,20.0,1.1786549963416462,1
cell_12.965_77.568,21.0,1.4759065198095778,1
cell_12.965_77.57,0.0,0.9886113934537812,1
cell_12.965_77.57,1.0,1.7047480922384253,6
cell_12.965_77.57,3.0,1.8021222562636017,2
cell_12.965_77.57,4.0,1.1786549963416462,1
cell_12.965_77.57,23.0,1.4759065198095778,1
cell_12.965_77.572,6.0,1.4759065198095778,1
cell_12.965_77.573,0.0,1.4759065198095778,1
cell_12.965_77.573,1.0,1.4759065198095778,1
cell_12.965_77.573,5.0,1.4759065198095778,1
cell_12.965_77.573,6.0,2.0476928433652555,2
cell_12.965_77.573,19.0,1.9173477329612043,6
cell_12.965_77.573,21.0,1.5903273060240015,2
cell_12.965_77.573,22.0,1.4759065198095778,1
cell_12.965_77.573,23.0,1.8021222562636017,2
cell_12.965_77.574,0.0,2.936207865414556,12
cell_12.965_77.574,1.0,3.4491860469997713,16
cell_12.965_77.574,2.0,3.398228514010587,64
cell_12.965_77.574,3.0,3.2149402027060363,46
cell_12.965_77.574,4.0,3.058541242358641,13
cell_12.965_77.574,5.0,3.46858174482687,21
cell_12.965_77.574,6.0,3.6283227476407416,14
cell_12.965_77.574,7.0,2.778917624565153,3
cell_12.965_77.574,8.0,3.0316019840861403,2
cell_12.965_77.574,16.0,3.3826433684437807,2
cell_12.965_77.574,17.0,3.3826433684437807,2
cell_12.965_77.574,18.0,3.399634223174847,70
cell_12.965_77.574,19.0,3.6028278938322518,158
cell_12.965_77.574,20.0,3.4841259999160634,27
cell_12.965_77.574,21.0,3.328432218348148,35
cell_12.965_77.574,22.0,3.1767573143564225,28
cell_12.965_77.574,23.0,3.2596519508242667,18
cell_12.965_77.575,0.0,3.1933105344390245,7
cell_12.965_77.575,1.0,3.717250100057898,2
cell_12.965_77.575,2.0,3.520976411021572,14
cell_12.965_77.575,3.0,3.8895756435800752,36
cell_12.965_77.575,4.0,3.449440999468324,18
cell_12.965_77.575,5.0,3.5676740998205716,6
cell_12.965_77.575,6.0,3.1853355133087558,1
cell_12.965_77.575,8.0,3.4626226538796567,1
cell_12.965_77.575,16.0,3.6543451425892366,14
cell_12.965_77.575,17.0,3.786705977956211,34
cell_12.965_77.575,18.0,3.8038192209341077,116
cell_12.965_77.575,19.0,3.753781595820299,205
cell_12.965_77.575,20.0,3.628326169233729,79
cell_12.965_77.575,21.0,3.5105885084524395,24
cell_12.965_77.575,22.0,3.263681370545714,8
cell_12.965_77.575,23.0,3.335461346632966,6
cell_12.965_77.576,0.0,4.92457066738666,221
cell_12.965_77.576,1.0,4.812571344339776,61
cell_12.965_77.576,2.0,5.075976597102617,198
cell_12.965_77.576,3.0,4.967855081025733,259
cell_12.965_77.576,4.0,5.034257713100498,221
cell_12.965_77.576,5.0,4.88399165448608,118
cell_12.965_77.576,6.0,4.948812118077194,97
cell_12.965_77.576,7.0,4.727694955547381,12
cell_12.965_77.576,9.0,5.396691826814554,10
cell_12.965_77.576,15.0,4.307101809409475,2
cell_12.965_77.576,16.0,5.008212170007517,8
cell_12.965_77.576,17.0,5.185101771663195,22
cell_12.965_77.576,18.0,5.241322792566285,60
cell_12.965_77.576,19.0,5.074892636811369,191
cell_12.965_77.576,20.0,4.892803086372696,203
cell_12.965_77.576,21.0,5.010650111868162,93
cell_12.965_77.576,22.0,5.1420234350683796,52
cell_12.965_77.576,23.0,4.818838888015662,105
cell_12.965_77.577,0.0,3.503211078636991,43
cell_12.965_77.577,1.0,3.5480981242171805,27
cell_12.965_77.577,2.0,3.646122243680519,73
cell_12.965_77.577,3.0,3.68151322028315,62
cell_12.965_77.577,4.0,3.596176614927961,66
cell_12.965_77.577,5.0,3.5412893815457296,50
cell_12.965_77.577,6.0,3.607446004101862,31
cell_12.965_77.577,7.0,3.6418045662231164,22
cell_12.965_77.577,8.0,3.7021152564055715,4
cell_12.965_77.577,9.0,3.504418686056877,1
cell_12.965_77.577,17.0,3.2832433505742764,3
cell_12.965_77.577,18.0,3.8486788353123957,26
cell_12.965_77.577,19.0,3.9028447236971893,54
cell_12.965_77.577,20.0,3.3431694312513667,15
cell_12.965_77.577,21.0,3.332046808416518,8
cell_12.965_77.577,22.0,3.730843653792084,35
cell_12.965_77.577,23.0,3.5994287600965222,32
cell_12.965_77.578,0.0,2.467562288608029,11
cell_12.965_77.578,1.0,2.654160268491491,7
cell_12.965_77.578,2.0,2.6305845052607575,14
cell_12.965_77.578,3.0,2.440016597398046,15
cell_12.965_77.578,4.0,2.4990535291124716,23
cell_12.965_77.578,5.0,2.6341865835096248,24
cell_12.965_77.578,6.0,2.209253497069559,3
cell_12.965_77.578,7.0,2.668129936740357,4
cell_12.965_77.578,18.0,3.116520306052067,8
cell_12.965_77.578,19.0,2.602553652216676,22
cell_12.965_77.578,20.0,2.5751317390128574,23
cell_12.965_77.578,21.0,2.1649940985750242,3
cell_12.965_77.578,22.0,3.070790718850223,11
cell_12.965_77.578,23.0,2.5575300986096616,5
cell_12.965_77.579,0.0,1.4759065198095778,1
cell_12.965_77.579,1.0,2.0476928433652555,5
cell_12.965_77.579,3.0,2.1371481202257967,5
cell_12.965_77.579,4.0,1.8598137008910647,23
cell_12.965_77.579,5.0,1.9592973214973708,9
cell_12.965_77.579,6.0,1.9333355786541198,5
cell_12.965_77.579,7.0,1.5309519686603281,3
cell_12.965_77.579,17.0,1.4759065198095778,3
cell_12.965_77.579,19.0,1.315215566886855,4
cell_12.965_77.579,20.0,1.5795317885035538,28
cell_12.965_77.579,23.0,2.0925163538543785,9
cell_12.965_77.58,0.0,1.7330279723619941,7
cell_12.965_77.58,1.0,1.7837914632626348,13
cell_12.965_77.58,2.0,2.0476928433652555,5
cell_12.965_77.58,3.0,2.0476928433652555,4
cell_12.965_77.58,4.0,1.661770128452456,25
cell_12.965_77.58,5.0,1.7618241656520708,27
cell_12.965_77.58,6.0,1.5238898623340322,7
cell_12.965_77.58,7.0,1.6933836774455937,3
cell_12.965_77.58,23.0,1.9957122684965576,11
cell_12.965_77.581,0.0,1.8231097212359295,7
cell_12.965_77.581,1.0,1.8990824959730133,11
cell_12.965_77.581,2.0,1.802122256263602,3
cell_12.965_77.581,3.0,1.9905142110096876,10
cell_12.965_77.581,4.0,1.8870372592107207,34
cell_12.965_77.581,5.0,1.8021222562636017,9
cell_12.965_77.581,6.0,1.4759065198095778,4
cell_12.965_77.581,8.0,0.9886113934537812,1
cell_12.965_77.581,20.0,1.4759065198095778,1
cell_12.965_77.581,23.0,1.6933836774455937,3
cell_12.965_77.582,0.0,1.7797093210576354,8
cell_12.965_77.582,1.0,1.2469554362721467,4
cell_12.965_77.582,2.0,1.9985787259449246,5
cell_12.965_77.582,3.0,1.8021222562636017,2
cell_12.965_77.582,4.0,1.625716480346849,17
cell_12.965_77.582,5.0,1.750512683508322,4
cell_12.965_77.582,6.0,1.5620941220329114,7
cell_12.965_77.582,23.0,1.6933836774455937,3
cell_12.965_77.583,0.0,1.529596977446529,30
cell_12.965_77.583,1.0,1.4368710770732298,15
cell_12.965_77.583,2.0,1.5078113008494292,8
cell_12.965_77.583,3.0,0.9886113934537812,1
cell_12.965_77.583,4.0,1.6072304480563187,18
cell_12.965_77.583,5.0,1.2469554362721467,4
cell_12.965_77.583,6.0,1.6273971806157315,6
cell_12.965_77.583,7.0,1.7617996815874166,2
cell_12.965_77.583,8.0,1.4759065198095778,1
cell_12.965_77.583,23.0,1.4759065198095778,3
cell_12.965_77.584,0.0,3.902113646077442,118
cell_12.965_77.584,1.0,3.9899403858953275,68
cell_12.965_77.584,2.0,3.9293785475293754,143
cell_12.965_77.584,3.0,3.9070438883690377,142
cell_12.965_77.584,4.0,4.04125495338405,216
cell_12.965_77.584,5.0,4.028704789159416,176
cell_12.965_77.584,6.0,4.058402240738637,138
cell_12.965_77.584,7.0,3.922753838163429,31
cell_12.965_77.584,8.0,3.749909049711968,11
cell_12.965_77.584,11.0,3.5241078023427304,2
cell_12.965_77.584,18.0,3.6729296266682945,3
cell_12.965_77.584,19.0,3.6071979091443556,4
cell_12.965_77.584,20.0,3.9661096627580426,7
cell_12.965_77.584,21.0,3.973687318479674,10
cell_12.965_77.584,22.0,3.8287917065169417,42
cell_12.965_77.584,23.0,3.8979863101782515,102
cell_12.965_77.585,0.0,1.8783701293165047,7
cell_12.965_77.585,1.0,1.4693924251277217,3
cell_12.965_77.585,2.0,1.5266002169744748,8
cell_12.965_77.585,3.0,1.999450262761847,13
cell_12.965_77.585,4.0,1.6418532981969802,18
cell_12.965_77.585,5.0,1.663348658767106,15
cell_12.965_77.585,6.0,1.7833194975980557,14
cell_12.965_77.585,7.0,1.5397836874946274,6
cell_12.965_77.585,8.0,1.6414209582871513,2
cell_12.965_77.585,20.0,1.328400382700988,1
cell_12.965_77.585,22.0,1.9370599619085151,2
cell_12.965_77.585,23.0,1.3839690054086131,5
cell_12.965_77.586,23.0,1.9105149429145236,5
cell_12.965_77.587,1.0,1.4759065198095778,1
cell_12.965_77.587,20.0,0.9662133993590132,2
cell_12.965_77.587,21.0,1.890850371872286,1
cell_12.965_77.59,21.0,1.1786549963416462,1
cell_12.965_77.592,23.0,1.4759065198095778,1
cell_12.965_77.596,0.0,1.1786549963416462,1
cell_12.965_77.597,0.0,1.1786549963416462,1
cell_12.965_77.597,1.0,1.4759065198095778,1
cell_12.965_77.597,2.0,1.4759065198095778,2
cell_12.965_77.597,4.0,0.9886113934537812,1
cell_12.965_77.597,6.0,1.1786549963416462,1
cell_12.965_77.597,7.0,1.4759065198095778,3
cell_12.965_77.597,8.0,0.9662133993590132,2
cell_12.965_77.597,9.0,1.7047480922384253,1
cell_12.965_77.597,22.0,1.4417015442900358,2
cell_12.965_77.598,0.0,1.8021222562636017,2
cell_12.965_77.598,1.0,1.4759065198095778,1
cell_12.965_77.598,2.0,1.4759065198095778,2
cell_12.965_77.599,3.0,1.4759065198095778,1
cell_12.965_77.604,5.0,0.9886113934537812,2
cell_12.965_77.604,22.0,1.1786549963416462,6
cell_12.965_77.605,5.0,0.7537718023763802,1
cell_12.965_77.605,22.0,0.8711915979150807,2
cell_12.965_77.605,23.0,0.8320516660688472,3
cell_12.965_77.606,22.0,1.0560526742493137,1
cell_12.965_77.614,19.0,2.0476928433652555,1
cell_12.965_77.618,8.0,0.9886113934537812,1
cell_12.965_77.639,23.0,1.7047480922384253,1
cell_12.965_77.641,2.0,0.7537718023763802,1
cell_12.965_77.641,3.0,2.1287484309382645,7
cell_12.965_77.641,4.0,1.9425506739309408,4
cell_12.965_77.642,1.0,1.4759065198095778,2
cell_12.965_77.642,2.0,0.7537718023763802,1
cell_12.965_77.642,5.0,1.1786549963416462,1
cell_12.965_77.642,7.0,1.802122256263602,3
cell_12.965_77.642,9.0,2.011452917943898,9
cell_12.965_77.642,11.0,2.0476928433652555,1
cell_12.965_77.642,22.0,1.8021222562636017,1
cell_12.965_77.642,23.0,1.4759065198095778,1
cell_12.965_77.702,0.0,1.1590349652812755,2
cell_12.965_77.702,5.0,1.1590349652812755,2
cell_12.965_77.702,19.0,1.3650218180097389,1
cell_12.965_77.702,21.0,1.1590349652812755,1
cell_12.965_77.702,22.0,0.8993090531450396,1
cell_12.965_77.702,23.0,1.1590349652812755,2
cell_12.965_77.716,0.0,1.1590349652812755,1
cell_12.965_77.716,3.0,1.778408544350468,2
cell_12.965_77.716,21.0,1.6815190531099742,13
cell_12.965_77.716,22.0,1.4540194903241057,3
cell_12.965_77.717,0.0,1.449303902963886,9
cell_12.965_77.717,2.0,1.4470054649669457,9
cell_12.965_77.717,3.0,1.2451498839774102,4
cell_12.965_77.717,21.0,1.6498693295999505,10
cell_12.965_77.717,22.0,1.1590349652812755,1
cell_12.965_77.717,23.0,1.231027590202693,12
cell_12.965_77.718,0.0,3.0313160237868217,35
cell_12.965_77.718,1.0,2.7898062161635715,96
cell_12.965_77.718,2.0,2.8731955770978126,138
cell_12.965_77.718,3.0,2.7132904203422594,35
cell_12.965_77.718,4.0,3.317574243884915,156
cell_12.965_77.718,5.0,3.128469479438918,45
cell_12.965_77.718,6.0,2.96374699239903,15
cell_12.965_77.718,8.0,2.1795801265739168,1
cell_12.965_77.718,20.0,2.925622721470454,1
cell_12.965_77.718,21.0,3.2158128720657833,43
cell_12.965_77.718,22.0,3.1679087157195878,96
cell_12.965_77.718,23.0,3.3627482274232214,164
cell_12.965_77.719,0.0,0.7537718023763802,1
cell_12.965_77.719,1.0,0.9103315297613142,3
cell_12.965_77.719,2.0,1.0267792867907488,8
cell_12.965_77.719,3.0,1.0836331948977138,2
cell_12.965_77.719,4.0,0.8007526928512106,3
cell_12.965_77.719,5.0,1.1786549963416462,1
cell_12.965_77.719,21.0,1.1142974593539878,5
cell_12.965_77.719,22.0,1.1992122488524866,11
cell_12.965_77.719,23.0,1.181426830312436,8
cell_12.965_77.749,1.0,0.5596157879354227,1
cell_12.965_77.749,2.0,1.2616896919587393,4
cell_12.965_77.749,3.0,0.9162907318741551,1
cell_12.965_77.761,7.0,1.1786549963416462,1
cell_12.965_77.762,2.0,1.1786549963416462,1
cell_12.965_77.762,4.0,0.5596157879354227,1
cell_12.965_77.762,5.0,0.7537718023763802,2
cell_12.965_77.762,6.0,0.5596157879354227,1
cell_12.965_77.762,7.0,0.5596157879354227,1
cell_12.966_77.505,7.0,0.9886113934537812,1
cell_12.966_77.509,2.0,0.9886113934537812,2
cell_12.966_77.509,5.0,0.7537718023763802,1
cell_12.966_77.509,21.0,0.9886113934537812,3
cell_12.966_77.524,22.0,0.7537718023763802,1
cell_12.966_77.535,0.0,1.7994676267152794,17
cell_12.966_77.535,1.0,1.937731863630984,4
cell_12.966_77.535,2.0,1.864985976591494,19
cell_12.966_77.535,3.0,2.085376956292617,75
cell_12.966_77.535,4.0,2.0649004401103217,17
cell_12.966_77.535,5.0,1.8095043152152999,37
cell_12.966_77.535,6.0,2.06311131933272,22
cell_12.966_77.535,7.0,1.9892667299437843,1
cell_12.966_77.535,8.0,1.649961810265821,4
cell_12.966_77.535,19.0,1.9892667299437843,5
cell_12.966_77.535,20.0,1.5047933386540708,4
cell_12.966_77.535,21.0,1.9265107066776126,44
cell_12.966_77.535,22.0,2.163937900026542,40
cell_12.966_77.535,23.0,2.0136925014731037,29
cell_12.966_77.536,0.0,2.9018867381814246,6
cell_12.966_77.536,1.0,1.8861969973181836,2
cell_12.966_77.536,2.0,2.3480609327629964,1
