spatial_cell,lat,lon,archetype_name,mean_poi,cis,propagation_score,enforcement_failure_index,heavy_vehicle_ratio,junction_ratio,violations,degree,pagerank,betweenness,community_id
cell_12.961_77.559,12.960973525,77.5589987375,Junction Choke Points,1.7706778403298333,80.18871545547594,87.29529170931423,73.94639201637668,0.0,1.0,16,5,9.802379800882423e-05,0.00016457492752562335,1
cell_12.961_77.56,12.9611193,77.56004728421053,Junction Choke Points,1.6096364680216262,79.7415557830092,82.6381780962129,70.48989252814741,0.0,1.0,19,5,9.636564010860579e-05,4.781679486316618e-06,1
cell_12.961_77.561,12.961200732,77.560983068,Junction Choke Points,1.7838137742689673,83.33930399181166,87.78147389969294,73.11028659160696,0.12,1.0,25,9,0.00017026076351073422,0.0010862272728984724,1
cell_12.961_77.562,12.961082745454545,77.56174120000001,Junction Choke Points,1.630385171721133,79.2457778915046,83.02200614124871,69.63446775844422,0.0,1.0,11,11,0.0001931213566361703,0.00045871371839281206,1
cell_12.961_77.563,12.9613938,77.5626808,Freight Obstruction Corridors,1.8021222562636017,72.72389969293755,88.8050153531218,59.93756397134084,0.0,1.0,1,7,0.0001350858306329382,9.825368807499901e-07,26
cell_12.961_77.564,12.960663075,77.56437762499999,Junction Choke Points,1.2322589566316795,54.935708802456496,64.02251791197543,48.63715455475946,0.0,1.0,4,8,0.0001508826028841668,0.0002269660194532477,29
cell_12.961_77.566,12.96053685,77.56644695,Junction Choke Points,1.4417015442900358,61.37730296827022,73.2727737973388,52.97262026612077,0.0,1.0,2,7,0.00014465717788326665,3.013113100966636e-06,18
cell_12.961_77.568,12.96050405588086,77.56847553,Junction Choke Points,1.7205683221500956,81.49788894575231,85.87512794268169,71.36732343909928,0.0,1.0,4,8,0.00014340952885826504,0.00010084103519430731,1
cell_12.961_77.569,12.961402525,77.5688221,Junction Choke Points,2.302585092994046,87.95419651995905,95.94421699078812,75.9957778915046,0.0,1.0,4,6,0.00011779862165300669,0.00022483718954495607,11
cell_12.961_77.57,12.960525440000001,77.57032133999999,Junction Choke Points,1.4164562151159914,66.73490276356192,72.26202661207779,58.60644831115661,0.0,1.0,5,9,0.0001630487866824664,0.0002164201235998645,9
cell_12.961_77.571,12.96057872,77.570889185,Junction Choke Points,1.3603293548744557,67.80962128966223,69.95905834186284,66.02430910951894,0.0,1.0,20,8,0.00014821538913740295,0.0021326945533559284,1
cell_12.961_77.572,12.96066355263158,77.57175872105263,Junction Choke Points,1.6355311970489042,80.15033265097236,83.23950870010235,70.75575742067555,0.0,1.0,19,8,0.00014688133007201406,0.0004224253562637791,1
cell_12.961_77.575,12.961063414285714,77.57510277142856,Commercial Arteries,1.9608531186347877,89.53492835209826,91.78607983623337,79.90186796315251,0.14285714285714285,1.0,7,6,0.00011864265589876628,0.00043225072507127897,1
cell_12.961_77.577,12.961037039285713,77.57706423035714,Commercial Arteries,2.2565667831134726,93.8062947799386,95.58597748208803,91.10913510747184,0.08928571428571429,1.0,56,6,0.000116585378734831,0.005164082840304515,1
cell_12.961_77.578,12.961132995561357,77.57775002088772,Weekend Event Zones,3.2678370430844836,96.2135363357216,98.8868986693961,93.85376151484137,0.010443864229765013,1.0,383,7,0.00013332857422855034,4.978186862466617e-06,1
cell_12.961_77.58,12.960625899999998,77.57991110833333,Commercial Arteries,2.3492311167742455,92.5268679631525,96.20010235414534,82.26752814738998,0.0,1.0,12,7,0.00013716113017118813,9.088466146937409e-05,11
cell_12.961_77.583,12.960917633333333,77.58331196666667,Junction Choke Points,2.080379668990762,80.83866427840329,93.94831115660183,67.63728249744115,0.3333333333333333,1.0,3,6,0.00011781775096589201,3.874470433090794e-05,1
cell_12.961_77.584,12.960984397959184,77.58386061428571,Junction Choke Points,1.6762322036759425,76.42656090071648,84.46775844421698,61.00652507676562,0.0,1.0,49,7,0.00013239681668606373,4.617923339524953e-06,1
cell_12.961_77.585,12.9612618,77.585442,Junction Choke Points,1.4759065198095778,63.12180143295804,75.10235414534289,53.89790174002047,0.0,1.0,1,8,0.000159995999964592,3.7991426055666282e-06,18
cell_12.961_77.586,12.961284723636364,77.58616891454545,Junction Choke Points,1.948516794643765,82.90301944728759,91.37666325486182,65.62960593654043,0.0,1.0,55,5,0.00010697774739107384,0.0,1
cell_12.961_77.587,12.961181655714284,77.58701766,Junction Choke Points,1.8860683246591434,82.01573694984646,90.48106448311157,64.40340327533265,0.0,1.0,70,6,0.00011961496233744822,6.000025218446606e-05,1
cell_12.961_77.588,12.960982496551724,77.58792413793103,Junction Choke Points,1.3203036548413876,65.60133060388947,68.3469805527124,63.1818065506653,0.0,1.0,29,6,0.00011694945994887351,0.00013093941497461535,1
cell_12.961_77.589,12.961314766666668,77.58865899999999,Freight Obstruction Corridors,1.3658447608837985,62.76228249744115,70.2661207778915,55.025716479017404,0.0,1.0,6,7,0.000139838234254286,5.738015383579942e-05,9
cell_12.961_77.594,12.9612657,77.59392025,Junction Choke Points,1.4759065198095778,63.39303991811668,75.8636131013306,54.05104912998977,0.0,1.0,2,7,0.00014097555723506546,3.962898752358294e-06,18
cell_12.961_77.596,12.961258722222222,77.59587833333333,Junction Choke Points,1.39953675028094,69.06537871033775,71.6351074718526,57.02302968270215,0.0,1.0,36,7,0.00013516651190514218,0.0014944713468500934,1
cell_12.961_77.599,12.961440795348837,77.59932976976744,Junction Choke Points,1.3269459930735514,69.90468270214944,68.37256908904811,68.79260491299898,0.0,1.0,43,7,0.00013730815032539451,0.0025033074647748247,1
cell_12.961_77.6,12.961297791304347,77.59985992173914,Junction Choke Points,1.1730496517604216,62.53646366427839,59.288638689866936,63.37090583418629,0.043478260869565216,1.0,23,5,0.00010121145087143181,0.014377920693225622,1
cell_12.961_77.601,12.960663466666666,77.60115993333334,Junction Choke Points,1.2777388374976233,56.6264713408393,66.40225179119754,49.76714431934493,0.0,1.0,3,8,0.0001383865231656825,6.550245871666601e-08,9
cell_12.961_77.602,12.960648726470588,77.60160628529412,Junction Choke Points,1.5782234960993404,79.54516376663254,81.19242579324462,76.75204708290687,0.0,1.0,34,9,0.00015623938211927401,0.0015714694870715342,1
cell_12.961_77.615,12.960950933333335,77.61541983333333,Night Spillovers,1.1706384084263364,59.50614124872058,59.67246673490276,58.033520982599796,0.0,0.0,3,5,0.00010422848094141184,6.550245871666601e-08,10
cell_12.961_77.616,12.961370572727274,77.61565395454546,Junction Choke Points,1.7693570197775772,79.99552200614126,87.21852610030706,69.82151995905835,0.0,0.8181818181818182,11,10,0.00018070813916607362,0.027885641222400337,1
cell_12.961_77.634,12.9614964,77.6336917,Junction Choke Points,1.8304333816093532,83.82164790174002,89.47031729785057,73.01471340839305,0.0,1.0,4,8,0.0001478850638026997,0.0018510012296449063,3
cell_12.961_77.635,12.961386073333333,77.63517733333333,Junction Choke Points,1.7028514784115676,82.3810133060389,84.96673490276356,79.50255885363359,0.1,1.0,30,6,0.00012358470135152098,0.00029446630316077205,1
cell_12.961_77.636,12.961219141666668,77.63615014,Junction Choke Points,1.5802853734339193,73.79733879222108,81.3971340839304,59.30002558853634,0.06666666666666667,1.0,60,5,0.00010629749167217559,0.00015825394025946509,1
cell_12.961_77.637,12.961106026136365,77.63695841704545,Junction Choke Points,1.5885325911448616,74.52853121801434,81.60184237461617,59.53927840327534,0.07954545454545454,1.0,88,5,0.00010530775973723803,0.0004787902219894702,1
cell_12.961_77.638,12.9608718875,77.63812147916667,Junction Choke Points,1.5388656958631144,77.22748208802456,79.78505629477995,73.38945752302969,0.16666666666666666,1.0,24,6,0.00012428682468311442,0.000823693418362075,1
cell_12.961_77.639,12.960728358823529,77.63880929411765,Junction Choke Points,1.5196693521253168,75.19191402251792,79.1453428863869,71.7936284544524,0.11764705882352941,1.0,34,5,0.00010511062180632697,0.00040768730305252925,1
cell_12.961_77.64,12.9606283,77.63987016,Junction Choke Points,1.448542539393944,61.60440122824974,73.65660184237461,53.142272262026616,0.4,1.0,5,6,0.00011870969263526687,0.002576015193950324,1
cell_12.961_77.641,12.9606499,77.64128,Junction Choke Points,1.4759065198095778,63.203684749232345,75.33265097236438,53.95317297850563,0.0,1.0,1,6,0.0001299580423746284,7.172519229474928e-06,18
cell_12.961_77.642,12.9605894,77.6422873,Junction Choke Points,1.4759065198095778,70.67233879222108,75.31985670419652,61.88114124872058,0.0,1.0,2,6,0.00011342687542606174,0.00017079766110370662,64
cell_12.961_77.643,12.960628612008195,77.64323384020287,Junction Choke Points,1.7049539215671332,76.4246417604913,85.20982599795292,65.26228249744115,0.18181818181818182,1.0,11,7,0.00013376625620827314,0.0007706691780309339,1
cell_12.961_77.644,12.960566566666666,77.64400506666667,Junction Choke Points,1.4508484541633244,69.17157113613102,73.55424769703173,60.95176560900717,0.16666666666666666,1.0,6,5,0.00010756378057278264,0.0,1
cell_12.961_77.646,12.961382131519958,77.64552299494628,Junction Choke Points,2.0476928433652555,75.88024564994882,92.8224155578301,61.92963152507676,0.0,1.0,1,6,0.00011130301983048467,0.0,26
cell_12.961_77.649,12.960817150290692,77.64928868284946,Night Spillovers,0.8863262804217908,39.22434749232344,36.22057318321392,37.948950870010236,0.21052631578947367,0.0,38,6,0.00012045142078490685,0.0015735000632917508,2
cell_12.961_77.666,12.960595933333332,77.66590803333334,Night Spillovers,1.0661794095988353,62.985862333674525,53.72313203684749,63.541837256908906,0.0,0.0,6,8,0.00016681531806655926,0.00029705365028008036,0
cell_12.961_77.682,12.96079702857143,77.68173284285714,Commercial Arteries,1.6815190531099742,85.9829196519959,84.14790174002047,81.48336745138178,0.0,0.0,7,9,0.00015908906594018642,0.0004434843967411872,0
cell_12.961_77.7,12.9608496,77.6999939,Commercial Arteries,1.1590349652812755,57.161911463664275,57.817297850562944,55.56883316274309,0.0,0.0,1,6,0.0001171771133795437,2.0764279413183125e-05,10
cell_12.961_77.701,12.96100580625,77.70134165,Commercial Arteries,1.0970428908691376,62.79714687819856,54.70829068577277,68.19012282497441,0.0,0.0,16,7,0.00013211671774195077,7.86029504599992e-07,0
cell_12.961_77.702,12.96104721924796,77.70170314578988,Commercial Arteries,1.3814942476893968,73.09141504605935,70.73950870010235,63.728121801432955,0.012048192771084338,0.0,83,9,0.00017111367861898989,0.002510512735233658,0
cell_12.961_77.714,12.96116094,77.71360753,Commercial Arteries,1.4632724541513003,79.44632804503581,74.19396110542476,76.90992835209826,0.0,0.0,10,6,0.00011815392123397916,0.00014174732066286525,0
cell_12.961_77.715,12.9609739,77.7147763,Commercial Arteries,1.4540194903241057,68.4371801432958,73.9252814738997,62.95726714431934,0.0,0.0,1,8,0.00014059072780071751,4.2576598165832905e-07,45
cell_12.961_77.716,12.960873504347825,77.71642959130435,Commercial Arteries,1.692524299939587,78.97421954964177,84.6596724667349,65.73938075742068,0.4782608695652174,0.0,23,7,0.0001275737938530032,0.0015754323858238925,0
cell_12.961_77.717,12.961019020588235,77.71661280294117,Commercial Arteries,1.5108757181871026,75.22166069600819,78.74872057318322,63.506525076765605,0.23529411764705882,0.0,34,5,9.864798642980846e-05,9.00986319647741e-05,0
cell_12.961_77.732,12.9606615,77.7324757,Night Spillovers,0.7537718023763802,21.80974923234391,20.611566018423748,28.781345957011258,0.0,0.0,1,5,0.00010882251406170282,5.6651438982576516e-05,8
cell_12.961_77.733,12.960953846666666,77.73262144666666,Night Spillovers,1.153315849289931,61.70451637666326,57.83009211873081,60.62845445240532,0.0,0.0,15,6,0.00011414771228759951,0.0003123812256197802,0
cell_12.961_77.747,12.9608824,77.7472829,Night Spillovers,0.8350312671252677,30.078364892528146,32.650972364380756,34.19063459570113,0.0,0.0,2,5,0.00010249177921363313,0.0,28
cell_12.961_77.748,12.961076806666666,77.74766225333333,Night Spillovers,0.798966543621105,28.23087256908905,30.220061412487205,28.692425793244624,0.06666666666666667,0.0,15,6,0.00010985528789745633,0.0003536805258406381,2
cell_12.962_77.498,12.96193145,77.4982552,Mixed Risk Zone,1.193391785297906,58.906090071647895,62.74309109518935,55.976586489252824,0.0,0.0,4,6,0.00012309727099224537,0.00039651913384133766,10
cell_12.962_77.511,12.9619797,77.5109992,Night Spillovers,0.9886113934537812,39.86789918116684,46.22569089048106,40.54861821903787,0.0,0.0,1,6,0.0001311353321185965,0.0009000037827669909,30
cell_12.962_77.534,12.9619444,77.53391967272727,Junction Choke Points,2.1203149817889053,92.87295291709314,94.43449334698056,83.73950870010236,0.0,1.0,11,8,0.00015314627918001252,0.00032531796121632175,11
cell_12.962_77.55,12.9623754,77.5495821,Mixed Risk Zone,0.7537718023763802,20.756780962128964,17.835209825997953,28.100818833162744,0.0,0.0,1,5,0.0001137453244502677,7.86029504599992e-07,20
cell_12.962_77.561,12.96153125,77.5609417,Junction Choke Points,1.683378445840932,69.77865916069601,84.35261003070624,57.98541453428865,0.5,1.0,2,9,0.0001632292014056295,0.0015569279412364343,1
cell_12.962_77.562,12.9615227,77.56192,Junction Choke Points,1.1786549963416462,52.833610542476976,61.96264073694985,47.44063459570113,0.0,1.0,1,7,0.00013615326071359237,0.007893144529046329,29
cell_12.962_77.564,12.96208225,77.56421865,Junction Choke Points,1.4788579847235273,73.80469549641761,77.21340839303991,65.03480040941659,0.0,1.0,8,9,0.00016281580117296848,6.504394150564934e-05,1
cell_12.962_77.569,12.961699066666666,77.5689162,Junction Choke Points,2.0476928433652555,85.1010747185261,93.16786079836234,73.21878198567042,0.0,1.0,3,8,0.00014104073461101115,6.550245871666601e-08,3
cell_12.962_77.572,12.96223275,77.57181165,Junction Choke Points,1.3054044773546127,62.221404810644835,67.37461617195495,55.41107983623337,0.0,1.0,6,7,0.00012812173200640626,0.0,9
cell_12.962_77.575,12.962213871428572,77.57536698571428,Junction Choke Points,2.013351869232006,83.24398669396109,92.45138178096212,71.12372057318322,0.0,1.0,7,7,0.00013232188580258538,0.00012805730679108204,3
cell_12.962_77.576,12.96232659090909,77.57597753636364,Junction Choke Points,1.5923177789320773,80.93078300921186,81.89611054247698,77.44728761514841,0.0,1.0,11,6,0.00011506046559659718,0.00033773067714312993,1
cell_12.962_77.577,12.961643611111112,77.57730742,Commercial Arteries,1.9043417817829957,84.86629989764586,90.58341862845445,69.13907369498466,0.022222222222222223,1.0,45,5,0.0001098010586839068,5.109191779899949e-05,1
cell_12.962_77.578,12.9618042,77.57764394333334,Commercial Arteries,2.0611289235777237,90.5693449334698,93.69242579324462,88.01445752302969,0.03333333333333333,1.0,30,5,9.874620475255754e-05,5.502206532199945e-06,1
cell_12.962_77.583,12.9620949,77.5825414,Junction Choke Points,1.4759065198095778,64.00204708290686,77.2517911975435,54.489764585465714,0.0,1.0,1,8,0.0001541784233926497,0.016405942317552318,17
cell_12.962_77.584,12.96165764736842,77.58398736842105,Junction Choke Points,1.520644202973882,76.98183213920163,78.90225179119754,72.86719549641761,0.0,1.0,38,9,0.00016062804841067687,0.0005873932985417024,1
cell_12.962_77.588,12.96163,77.587675,Junction Choke Points,1.4759065198095778,63.50307062436029,76.06192425793245,54.12819856704196,0.0,1.0,1,6,0.00012269036653510154,0.0,17
cell_12.962_77.589,12.961866590909091,77.58923185227273,Junction Choke Points,1.5840004770540594,70.59365404298875,81.64022517911975,55.222748208802464,0.1590909090909091,1.0,44,7,0.00014106553791967636,0.0013446672237650782,1
cell_12.962_77.59,12.962314588888889,77.58974405555556,Junction Choke Points,1.4959645992913428,69.70445240532241,77.75076765609008,59.90736949846469,0.0,1.0,9,9,0.00016555553987652007,0.0007983439668387253,1
cell_12.962_77.591,12.962404999999999,77.5911217,Junction Choke Points,1.802122256263602,82.09282241555783,88.30603889457524,71.10133060388945,0.0,1.0,3,7,0.0001364816633483868,0.0,3
cell_12.962_77.592,12.96237125,77.59186645,Junction Choke Points,1.5903273060240015,67.84096724667347,81.84493346980553,56.83469805527124,0.0,1.0,2,6,0.0001196041367688525,0.0,17
cell_12.962_77.593,12.9620998,77.59333335,Junction Choke Points,1.5903273060240015,67.85376151484135,81.88331627430911,56.85081883316274,0.0,1.0,2,6,0.00011960416070769413,0.0,17
cell_12.962_77.594,12.96196256875,77.59388210625,Junction Choke Points,1.7766870367442458,76.75857215967247,87.47441146366428,60.592758444217,0.0625,1.0,16,7,0.0001425976312111095,0.0018061647966533484,1
cell_12.962_77.595,12.96192332,77.59461564,Junction Choke Points,2.0779363725289395,87.20893039918117,93.8331627430911,75.82395087001024,0.0,1.0,5,6,0.00011743572079922645,3.6681376881332963e-06,3
cell_12.962_77.596,12.962083928703704,77.59603340092592,Junction Choke Points,1.3877055734689518,74.98848515864893,71.1489252814739,73.5628198567042,0.0,1.0,216,6,0.00012156685473061431,0.0001736797692872399,1
cell_12.962_77.597,12.962084173684211,77.59718539052632,Junction Choke Points,1.322742837818953,71.02226202661207,68.19344933469806,69.58738485158649,0.0,1.0,95,6,0.00012211392529614556,0.004694561216223453,1
cell_12.962_77.598,12.962101713475176,77.59804034397163,Junction Choke Points,1.4905197736135354,74.95905834186286,77.63561924257932,60.79797850562948,0.0,1.0,141,6,0.00012129326469455388,0.0017212081076978328,1
cell_12.962_77.599,12.96186945500821,77.59900771543514,Junction Choke Points,2.185979498118472,87.22684237461617,94.95905834186284,69.45150972364381,0.0049261083743842365,1.0,609,5,0.0001042348512097417,0.004839354401216643,1
cell_12.962_77.6,12.96193015,77.59973604999999,Junction Choke Points,1.277947029319991,64.16677328556807,66.51740020470828,57.81358751279427,0.0,1.0,4,5,0.00010425097710930738,3.2423717064749675e-06,1
cell_12.962_77.604,12.962384899999998,77.6041232,Junction Choke Points,1.6933836774455937,74.70189355168884,84.78761514841351,63.40263561924259,0.0,1.0,3,7,0.0001274414083216875,6.550245871666601e-08,3
cell_12.962_77.614,12.9616742,77.61421033333333,Junction Choke Points,1.1786549963416462,60.66658137154555,61.32292732855681,58.44651995905834,0.0,0.0,3,5,9.561305141334284e-05,0.0,10
cell_12.962_77.615,12.961923778571428,77.61484352142858,Mixed Risk Zone,1.4996361521797401,76.98215199590582,78.26253838280451,69.40916069600819,0.07142857142857142,0.5714285714285714,14,7,0.00012626808055632964,0.03503880447532449,1
cell_12.962_77.616,12.96154523076923,77.61568215384615,Junction Choke Points,2.1596157163626826,86.4873336745138,94.58802456499488,74.4588024564995,0.0,1.0,13,5,0.00010131835056825827,0.0010243602006405814,11
cell_12.962_77.635,12.961571935060725,77.63501150937145,Junction Choke Points,1.4855612574716084,68.49443449334697,77.78915046059366,58.96328045035825,0.0,1.0,9,7,0.0001362177003603855,0.0002518242025362225,1
cell_12.962_77.637,12.961535214285716,77.63722392857143,Junction Choke Points,1.6393647858301832,80.91542988741044,83.03480040941658,71.59416581371546,0.0,1.0,7,5,9.979512310572824e-05,1.2183457321299877e-05,1
cell_12.962_77.638,12.9618567,77.6381046,Junction Choke Points,1.9249075498144286,81.19434493346981,91.0568065506653,69.01624872057319,0.5,1.0,2,7,0.00013488520400886916,0.00478439783835336,1
cell_12.962_77.642,12.9615372,77.6424449,Junction Choke Points,1.1786549963416462,52.28089815762538,60.58085977482088,47.12512794268168,0.0,1.0,1,7,0.00013487046583680884,0.0015871573259341758,12
cell_12.962_77.646,12.9620512,77.6462236,Night Spillovers,0.7537718023763802,23.62781473899693,25.051177072671443,29.821136131013304,0.0,0.0,1,6,0.00013298571493391813,0.00022690051699453105,23
cell_12.962_77.649,12.96220605925,77.64912323309102,Night Spillovers,0.7651380075934594,34.782177584442174,27.03428863868987,37.24245138178096,0.04,0.0,100,6,0.00011862164540851998,0.00010388689952463229,2
cell_12.962_77.65,12.9617779,77.6496625,Night Spillovers,0.5596157879354227,11.139969293756396,4.452405322415558,21.560133060388942,0.0,0.0,1,5,0.00012045222006863773,5.233646451461614e-05,21
cell_12.962_77.665,12.9615389,77.664986,Night Spillovers,0.7537718023763802,20.920547594677586,18.2446264073695,28.199846468781985,0.0,0.0,1,6,0.0001371142241645909,1.9126717945266473e-05,20
cell_12.962_77.701,12.96179491875,77.70143459375001,Commercial Arteries,1.1464394619486642,59.43097492323438,57.3439099283521,53.293244626407365,0.0,0.0,16,5,0.00010233482897109857,0.0030261153390218946,10
cell_12.962_77.702,12.961783561538462,77.70165059230769,Commercial Arteries,1.0818315010014024,62.464495905834184,54.119754350051174,68.1614636642784,0.0,0.0,13,6,0.00011611845575878159,0.00017561209181938156,0
cell_12.962_77.716,12.962020633333333,77.71636398888889,Commercial Arteries,1.4915877279974663,76.61879477993858,77.81473899692938,71.4588024564995,0.3333333333333333,0.0,9,9,0.00015401517084123894,0.000462545612227737,0
cell_12.962_77.717,12.962094095833333,77.7167288875,Commercial Arteries,1.6491990541915114,82.37493602865916,83.82804503582395,71.00690890481064,0.09166666666666666,0.0,120,7,0.00014973204849257535,0.00023652937842588096,0
cell_12.962_77.733,12.96191647647059,77.73285305294118,Mixed Risk Zone,1.214732268690232,64.36956243602866,62.858239508700095,61.215199590583424,0.0,0.0,17,5,0.00011148942812394037,0.0019290146579764556,0
cell_12.962_77.748,12.961673542857143,77.7478647857143,Night Spillovers,0.9444052870218039,36.68660440122826,42.04196519959058,38.48874104401228,0.0,0.0,7,5,0.00010126362559945573,0.020400577011158837,15
cell_12.962_77.749,12.9620175,77.748885,Night Spillovers,0.9886113934537812,47.193257420675536,46.64790174002047,48.58943193449335,0.0,0.0,2,5,0.00011739928608681361,0.0002509726705729058,31
cell_12.963_77.51,12.962916499999999,77.50977565,Freight Obstruction Corridors,0.9886113934537812,47.11137410440123,46.39201637666325,48.522645854657114,0.0,0.0,2,5,0.00011587098677699016,0.0008356476170778666,31
cell_12.963_77.511,12.96265965,77.5111202,Night Spillovers,0.9895505819768572,48.00441402251791,46.545547594677586,48.9850307062436,0.0,0.0,4,5,0.0001050823206648567,0.0004413883180622539,31
cell_12.963_77.534,12.9633927,77.53442145,Junction Choke Points,1.1687177621165248,60.37998976458546,62.026612077789146,55.92336233367452,0.0,1.0,2,8,0.00014803297284895887,0.0005327969992013613,1
cell_12.963_77.541,12.9629656,77.5406892,Night Spillovers,0.5707157296961154,21.280386386898673,8.239508700102355,31.81947287615149,0.0,0.0,2,5,0.00010059106727825844,6.550245871666601e-08,67
cell_12.963_77.545,12.9628871,77.5447178,Night Spillovers,0.44628710262841953,8.723451893551688,1.573694984646878,19.963152507676558,0.0,0.0,2,9,0.00017214903216725955,4.467267684476622e-05,19
cell_12.963_77.547,12.9632171,77.5469035,Night Spillovers,0.7537718023763802,21.570496417604915,19.946264073694987,28.646622313203686,0.0,0.0,1,6,0.00012913806189364773,0.0,8
cell_12.963_77.552,12.9633502,77.5524748,Night Spillovers,0.44628710262841953,8.656921699078811,1.3689866939611055,19.921699078812686,0.0,0.0,1,6,0.00012849246729138724,1.080790568824989e-06,19
cell_12.963_77.557,12.9634831,77.5573606,Junction Choke Points,1.1786549963416462,52.28601586489252,60.593654042988746,47.12743091095189,0.0,1.0,1,7,0.00013487047760414172,0.0,12
cell_12.963_77.558,12.9629477,77.5584725,Junction Choke Points,1.4759065198095778,63.042476970317296,74.91044012282498,53.840327533265096,0.0,1.0,1,7,0.00014172286881798874,7.5982852111332565e-06,18
cell_12.963_77.559,12.963110413333334,77.55927584,Junction Choke Points,1.3198726856970089,57.62666325486182,67.83520982599795,46.40685772773797,0.0,1.0,15,9,0.00017316392383141685,0.004816395789436451,9
cell_12.963_77.56,12.963001003703702,77.55981083333333,Junction Choke Points,1.9169753927104052,83.80821392016377,90.91606960081884,79.16376663254863,0.037037037037037035,1.0,27,6,0.00012189161120108515,0.0004542595512000788,1
cell_12.963_77.566,12.962721449999998,77.565970675,Junction Choke Points,1.5055048489295875,71.02801944728762,78.44165813715456,66.11783520982601,0.0,1.0,12,5,0.00011328994748626041,0.0,68
cell_12.963_77.567,12.96312955,77.567063325,Junction Choke Points,1.4759065198095778,63.57215967246673,76.22824974411463,54.16504605936541,0.0,1.0,4,5,0.00010568385718760474,0.0018128787986718068,17
cell_12.963_77.568,12.9633278,77.56761286666666,Freight Obstruction Corridors,1.3540193616405727,63.88689866939612,69.51125895598771,56.35120266120778,0.0,1.0,3,7,0.00013526650939398922,0.0036975482920970793,9
cell_12.963_77.569,12.96305715,77.56925195,Junction Choke Points,1.8296098292218155,80.15864892528147,89.55987717502559,68.31409928352099,0.0,1.0,6,6,0.0001148417353084433,2.069877695446646e-05,3
cell_12.963_77.572,12.9633523,77.5716533,Junction Choke Points,1.1786549963416462,52.412679119754344,60.85593654042989,47.191914022517906,0.0,1.0,1,5,8.92884102138895e-05,0.0,29
cell_12.963_77.575,12.962955,77.575125,Junction Choke Points,1.4759065198095778,63.9431934493347,77.08546571136131,54.420675537359266,0.0,1.0,1,7,0.0001421700570708704,0.013941969079236852,17
cell_12.963_77.576,12.96320214338843,77.57640805867769,Commercial Arteries,2.6185501543966345,94.82088024564995,97.72262026612077,78.1136131013306,0.01652892561983471,1.0,242,6,0.00011776924332134393,2.6200983486666403e-07,1
cell_12.963_77.577,12.963321105405406,77.57707804804805,Weekend Event Zones,3.209747559375531,96.46366427840327,98.83572159672467,95.01714431934492,0.012012012012012012,1.0,333,6,0.00011683786637126357,1.3919272477291527e-05,1
cell_12.963_77.578,12.963035659183674,77.57758598530613,Commercial Arteries,2.1163191878172225,91.4252814738997,94.25537359263049,89.40506653019447,0.0,1.0,49,8,0.00014645088951760943,2.168131383521645e-05,11
cell_12.963_77.579,12.96340703853211,77.5791170706422,Commercial Arteries,2.446544109710899,92.2703428863869,96.95496417604913,75.99040429887411,0.0,1.0,109,6,0.00011772068879865579,0.001187002805634063,1
cell_12.963_77.58,12.963394517449903,77.58011269862767,Commercial Arteries,2.4651307883653635,93.52674002047084,97.00614124872057,77.12640736949848,0.0273972602739726,1.0,146,5,9.965218026022003e-05,0.0002714749401512223,1
cell_12.963_77.581,12.963326809081199,77.58104349486925,Commercial Arteries,2.7047641307114345,96.59672466734904,97.95291709314228,94.63075742067554,0.03214285714285714,1.0,280,7,0.00013237851105696248,0.0025184385327383747,1
cell_12.963_77.582,12.963279148739497,77.5817823579832,Commercial Arteries,2.285636919250721,92.55309621289662,95.93142272262027,77.08776867963152,0.01680672268907563,1.0,119,9,0.00015595646081387679,0.0004825238621363201,1
cell_12.963_77.583,12.963321936956522,77.58296189565218,Junction Choke Points,1.742864381850665,74.18948311156602,86.60440122824974,58.07842886386899,0.0,1.0,46,5,0.00010871834094097497,0.0004819015887785118,1
cell_12.963_77.584,12.963333224242424,77.58405103333334,Junction Choke Points,1.4524390269964795,65.2111054247697,73.95087001023542,52.672722620266136,0.0,1.0,33,5,0.00010912957178584024,4.680150675305786e-05,1
cell_12.963_77.585,12.963246672727273,77.58475983636365,Junction Choke Points,1.728497190466758,78.91248720573184,86.07983623336744,67.88050153531218,0.0,1.0,11,6,0.00011413213697496786,4.883208297327451e-05,54
cell_12.963_77.589,12.963152549999998,77.58940545,Junction Choke Points,1.3272807580756119,63.97198055271238,68.61566018423746,61.28518423746162,0.0,1.0,12,6,0.00011774765847777488,2.6200983486666403e-07,1
cell_12.963_77.59,12.962878527659575,77.58998415957447,Junction Choke Points,1.3853863482711413,67.79746673490277,70.84186284544523,64.55936540429889,0.0,1.0,47,5,0.00010228319293813745,0.000297119152738797,1
cell_12.963_77.591,12.962657830000001,77.5907809,Junction Choke Points,1.5948966287898914,78.28748720573184,81.93449334698056,68.69485670419651,0.0,1.0,10,9,0.00016171083605309884,0.0010166309105120147,1
cell_12.963_77.592,12.96257615,77.59171860000001,Junction Choke Points,1.4417015442900358,68.95598771750257,73.29836233367452,60.90980040941658,0.0,1.0,2,6,0.00011969936723680137,7.663787669849923e-06,1
cell_12.963_77.593,12.9629938,77.59286835,Junction Choke Points,1.4759065198095778,63.41479017400204,75.8636131013306,54.074078812691916,0.0,1.0,2,6,0.000122226987411528,3.493464464888853e-07,18
